"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign","symbol_change","orig.symbol","new.symbol"
5395,"ILMN_1699676","C14orf147","chromosome 14 open reading frame 147 (C14orf147), mRNA.","ChrUn: 1.000000",10.107,"N/A","N/A","N/A",0.245,146,0.002838,"--","--",171546,"14","34.432789",1,TRUE,"C14ORF147","C14orf147"
19734,"ILMN_1740883","C14orf148","chromosome 14 open reading frame 148 (C14orf148), mRNA.","Chr14: 76.943644",6.715,"N/A","N/A","N/A",0.034,146,0.6878,"--","--",122945,"14","76.943644000000006",1,TRUE,"C14ORF148","C14orf148"
4590,"ILMN_1667374","C14orf149","chromosome 14 open reading frame 149 (C14orf149), mRNA.","Chr14: 59.012413",7.097,"N/A","N/A","N/A",0.259,146,0.001597,"0.38200000000000001","--",112849,"14","59.012413000000002",1,TRUE,"C14ORF149","C14orf149"
18128,"ILMN_1729596","C14orf151","chromosome 14 open reading frame 151 (C14orf151), mRNA.","Chr14: 104.241753",6.803,"N/A","N/A","N/A",0.055,146,0.5063,"--","--",84800,"14","104.241753",1,TRUE,"C14ORF151","C14orf151"
7601,"ILMN_1662895","C14orf153","chromosome 14 open reading frame 153 (C14orf153), mRNA.","Chr14: 103.127703",7.274,"N/A","N/A","N/A",-0.211,146,0.01066,"0.2","--",84334,"14","103.127703",-1,TRUE,"C14ORF153","C14orf153"
3206,"ILMN_1756721","C14orf155","chromosome 14 open reading frame 155 (C14orf155), mRNA.","Chr14: 44.043692",6.901,"N/A","N/A","N/A",-0.288,146,0.000428,"0.217","--",84075,"14","44.043692",-1,TRUE,"C14ORF155","C14orf155"
4366,"ILMN_1661945","C14orf156","chromosome 14 open reading frame 156 (C14orf156), mRNA.","Chr14: 77.244257",14.988,"N/A","N/A","N/A",0.263,146,0.001336,"--","0.113",81892,"14","77.244257000000005",1,TRUE,"C14ORF156","C14orf156"
16865,"ILMN_1721106","C14orf159","chromosome 14 open reading frame 159 (C14orf159), mRNA.","Chr14: 90.761166",11.422,"N/A","N/A","N/A",0.073,146,0.3801,"--","--",80017,"14","90.761166000000003",1,TRUE,"C14ORF159","C14orf159"
3406,"ILMN_1762091","C14orf161","chromosome 14 open reading frame 161 (C14orf161), mRNA.","Chr14: 91.117148",6.714,"N/A","N/A","N/A",-0.283,146,0.0005458,"--","--",79820,"14","91.117148",-1,TRUE,"C14ORF161","C14orf161"
1784,"ILMN_1775121","C14orf162","chromosome 14 open reading frame 162 (C14orf162), mRNA.","ChrUn: 1.000000",7.264,"N/A","N/A","N/A",-0.336,146,3.315e-05,"--","--",56936,"14","69.569816000000003",-1,TRUE,"C14ORF162","C14orf162"
8992,"ILMN_1669287","C14orf165","chromosome 14 open reading frame 165 (C14orf165), mRNA.","Chr14: 23.472925",6.888,"N/A","N/A","N/A",-0.19,146,0.02158,"--","--",414767,"14","23.472925",-1,TRUE,"C14ORF165","C14orf165"
5229,"ILMN_1696708","C14orf166","chromosome 14 open reading frame 166 (C14orf166), mRNA.","Chr14: 51.540844",10.137,"N/A","N/A","N/A",0.248,146,0.002564,"--","--",51637,"14","51.540844",1,TRUE,"C14ORF166","C14orf166"
6821,"ILMN_1784464","C14orf166B","chromosome 14 open reading frame 166B (C14orf166B), mRNA.","Chr14: 76.406291",6.836,"N/A","N/A","N/A",0.223,146,0.006834,"--","--",145497,"14","76.406290999999499",1,TRUE,"C14ORF166B","C14orf166B"
2746,"ILMN_1711543","C14orf169","chromosome 14 open reading frame 169 (C14orf169), mRNA.","ChrUn: 1.000000",7.687,"N/A","N/A","N/A",-0.301,146,0.0002271,"0.251","--",79697,"14","73.490964000000005",-1,TRUE,"C14ORF169","C14orf169"
10206,"ILMN_1675577","C14orf172","chromosome 14 open reading frame 172 (C14orf172), mRNA.","ChrUn: 1.000000",7.835,"N/A","N/A","N/A",-0.172,146,0.03815,"--","--",115708,"14","103.529184",-1,TRUE,"C14ORF172","C14orf172"
5581,"ILMN_1727248","C14orf173","chromosome 14 open reading frame 173 (C14orf173), transcript variant 1, mRNA.","Chr14: 104.256725",7.294,"N/A","N/A","N/A",0.242,146,0.00323,"--","--",64423,"14","104.256725",1,TRUE,"C14ORF173","C14orf173"
16666,"ILMN_1740428","C14orf174","chromosome 14 open reading frame 174 (C14orf174), mRNA.","Chr14: 76.916504",7.59,"N/A","N/A","N/A",-0.076,146,0.3614,"--","--",161394,"14","76.916504000000003",-1,TRUE,"C14ORF174","C14orf174"
15497,"ILMN_1728272","C14orf177","chromosome 14 open reading frame 177 (C14orf177), mRNA.","Chr14: 98.253500",6.709,"N/A","N/A","N/A",-0.092,146,0.271,"--","--",283598,"14","98.253500000000003",-1,TRUE,"C14ORF177","C14orf177"
17932,"ILMN_1687718","C14orf178","chromosome 14 open reading frame 178 (C14orf178), mRNA.","Chr14: 77.297171",6.757,"N/A","N/A","N/A",-0.058,146,0.484,"--","--",283579,"14","77.297171000000006",-1,TRUE,"C14ORF178","C14orf178"
16484,"ILMN_1756877","C14orf179","chromosome 14 open reading frame 179 (C14orf179), mRNA.","Chr14: 75.619372",9.202,"N/A","N/A","N/A",0.078,146,0.3473,"--","--",112752,"14","75.6193719999998",1,TRUE,"C14ORF179","C14orf179"
3892,"ILMN_1693951","C14orf180","similar to RIKEN cDNA A530016L24 gene (LOC400258), mRNA.","Chr14: 104.126932",6.744,"N/A","N/A","N/A",-0.272,146,0.0008908,"0.29399999999999199","--",400258,"14","104.126932",-1,TRUE,"LOC400258","C14orf180"
11344,"ILMN_1698085","C14orf21","chromosome 14 open reading frame 21 (C14orf21), mRNA.","Chr14: 23.843632",6.868,"N/A","N/A","N/A",-0.154,146,0.06277,"--","--",161424,"14","23.8436319999999",-1,TRUE,"C14ORF21","C14orf21"
162,"ILMN_1763603","C14orf24","chromosome 14 open reading frame 24 (C14orf24), transcript variant 2, mRNA.","ChrUn: 1.000000",7.399,"N/A","N/A","N/A",0.521,146,1.5e-11,"--","--",283635,"14","35.044907000000002",1,TRUE,"C14ORF24","C14orf24"
5037,"ILMN_1807031","C14orf28","chromosome 14 open reading frame 28 (C14orf28), mRNA.","Chr14: 44.445712",8.285,"N/A","N/A","N/A",-0.252,146,0.002195,"--","--",122525,"14","44.445712",-1,TRUE,"C14ORF28","C14orf28"
12386,"ILMN_1698311","C14orf29","chromosome 14 open reading frame 29 (C14orf29), transcript variant 2, mRNA.","Chr14: 50.415264",6.845,"N/A","N/A","N/A",-0.138,146,0.0959,"--","--",145447,"14","50.415264000000001",-1,TRUE,"C14ORF29","C14orf29"
5049,"ILMN_1660894","C14orf32","chromosome 14 open reading frame 32 (C14orf32), mRNA.","Chr14: 54.602063",9.105,"N/A","N/A","N/A",0.251,146,0.002208,"--","--",93487,"14","54.602063000000001",1,TRUE,"C14ORF32","C14orf32"
6635,"ILMN_1796377","C14orf37","chromosome 14 open reading frame 37 (C14orf37), mRNA.","Chr14: 57.541064",7.64,"N/A","N/A","N/A",0.225,146,0.006208,"--","--",145407,"14","57.5410639999998",1,TRUE,"C14ORF37","C14orf37"
8928,"ILMN_1773680","C14orf39","chromosome 14 open reading frame 39 (C14orf39), mRNA.","Chr14: 59.995185",6.851,"N/A","N/A","N/A",-0.191,146,0.02092,"--","--",317761,"14","59.9951849999999",-1,TRUE,"C14ORF39","C14orf39"
8122,"ILMN_1667815","C14orf4","chromosome 14 open reading frame 4 (C14orf4), mRNA.","Chr14: 76.560844",7.221,"N/A","N/A","N/A",-0.203,146,0.01379,"0.27900000000000003","--",64207,"14","76.560844000000003",-1,TRUE,"C14ORF4","C14orf4"
10136,"ILMN_1763091","C14orf43","chromosome 14 open reading frame 43 (C14orf43), transcript variant 2, mRNA.","ChrUn: 1.000000",9.103,"N/A","N/A","N/A",-0.173,146,0.03659,"--","--",91748,"14","73.715121999999496",-1,TRUE,"C14ORF43","C14orf43"
6638,"ILMN_1688031","C14orf44","chromosome 14 open reading frame 44 (C14orf44), mRNA.","Chr14: 73.470739",6.908,"N/A","N/A","N/A",0.225,146,0.006215,"--","--",145483,"14","73.470738999999497",1,TRUE,"C14ORF44","C14orf44"
18350,"ILMN_1806456","C14orf45","chromosome 14 open reading frame 45 (C14orf45), mRNA.","Chr14: 73.602049",7.611,"N/A","N/A","N/A",0.052,146,0.5307,"--","--",80127,"14","73.602048999999496",1,TRUE,"C14ORF45","C14orf45"
19541,"ILMN_1662800","C14orf48","chromosome 14 open reading frame 48 (C14orf48), mRNA.","Chr14: 93.544799",7.326,"N/A","N/A","N/A",-0.036,146,0.6657,"--","--",256369,"14","93.5447989999996",-1,TRUE,"C14ORF48","C14orf48"
10000,"ILMN_1718925","C14orf49","chromosome 14 open reading frame 49 (C14orf49), mRNA.","Chr14: 94.953864",6.908,"N/A","N/A","N/A",-0.175,146,0.03465,"--","--",161176,"14","94.953863999999498",-1,TRUE,"C14ORF49","C14orf49"
19008,"ILMN_1750229","C14orf50","chromosome 14 open reading frame 50 (C14orf50), mRNA.","Chr14: 64.124756",6.872,"N/A","N/A","N/A",-0.043,146,0.6042,"--","--",145376,"14","64.124756000000005",-1,TRUE,"C14ORF50","C14orf50"
7511,"ILMN_1798547","C14orf54","chromosome 14 open reading frame 54 (C14orf54), mRNA.","Chr14: 66.761621",6.81,"N/A","N/A","N/A",-0.212,146,0.01014,"--","--",161142,"14","66.761621000000005",-1,TRUE,"C14ORF54","C14orf54"
17641,"ILMN_1696043","C14orf58","chromosome 14 open reading frame 58 (C14orf58), mRNA.","Chr14: 75.183912",6.82,"N/A","N/A","N/A",0.063,146,0.4524,"0.362999999999992","--",55640,"14","75.183912000000007",1,TRUE,"C14ORF58","C14orf58"
4744,"ILMN_1670143","C14orf70","chromosome 14 open reading frame 70 (C14orf70), mRNA.","Chr14: 100.208650",6.86,"N/A","N/A","N/A",-0.256,146,0.001789,"--","--",283601,"14","100.20865000000001",-1,TRUE,"C14ORF70","C14orf70"
19288,"ILMN_1686082","C14orf79","chromosome 14 open reading frame 79 (C14orf79), mRNA.","ChrUn: 1.000000",7.394,"N/A","N/A","N/A",-0.04,146,0.6343,"--","--",122616,"14","104.985775",-1,TRUE,"C14ORF79","C14orf79"
11083,"ILMN_1658785","C14orf8","chromosome 14 open reading frame 8 (C14orf8), mRNA.","Chr14: 20.569910",6.781,"N/A","N/A","N/A",-0.158,146,0.05696,"--","--",122664,"14","20.56991",-1,TRUE,"C14ORF8","C14orf8"
15765,"ILMN_1653553","C14orf80","chromosome 14 open reading frame 80 (C14orf80), mRNA.","Chr14: 105.036505",7.56,"N/A","N/A","N/A",0.088,146,0.2911,"--","--",283643,"14","105.03650500000001",1,TRUE,"C14ORF80","C14orf80"
1412,"ILMN_1724897","C14orf93","chromosome 14 open reading frame 93 (C14orf93), mRNA.","Chr14: 22.526305",7.63,"N/A","N/A","N/A",0.355,146,1.129e-05,"--","--",60686,"14","22.526305000000001",1,TRUE,"C14ORF93","C14orf93"
19234,"ILMN_1771003","C14orf94","chromosome 14 open reading frame 94 (C14orf94), mRNA.","Chr14: 22.485490",8.492,"N/A","N/A","N/A",-0.04,146,0.6284,"--","--",54930,"14","22.4854899999998",-1,TRUE,"C14ORF94","C14orf94"
15718,"ILMN_1657744","C15orf17","chromosome 15 open reading frame 17 (C15orf17), mRNA.","Chr15: 72.980414",10.278,"N/A","N/A","N/A",-0.089,146,0.2876,"--","--",57184,"15","72.980413999999499",-1,TRUE,"C15ORF17","C15orf17"
3678,"ILMN_1801053","C15orf2","chromosome 15 open reading frame 2 (C15orf2), mRNA.","ChrUn: 1.000000",6.761,"N/A","N/A","N/A",-0.277,146,0.0007259,"--","--",23742,"15","24.675868000000001",-1,TRUE,"C15ORF2","C15orf2"
4723,"ILMN_1737699","C15orf20","chromosome 15 open reading frame 20 (C15orf20), mRNA.","Chr15: 62.901427",6.744,"N/A","N/A","N/A",-0.257,146,0.001759,"0.27700000000000002","--",80119,"15","62.9014269999997",-1,TRUE,"C15ORF20","C15orf20"
10329,"ILMN_1693344","C15orf21","chromosome 15 open reading frame 21 (C15orf21), transcript variant 5, mRNA.","Chr15: 43.600454",6.818,"N/A","N/A","N/A",-0.17,146,0.04015,"--","--",283651,"15","43.6004539999999",-1,TRUE,"C15ORF21","C15orf21"
12959,"ILMN_1652008","C15orf23","chromosome 15 open reading frame 23 (C15orf23), mRNA.","Chr15: 38.469412",7.21,"N/A","N/A","N/A",0.13,146,0.1188,"--","--",90417,"15","38.4694119999997",1,TRUE,"C15ORF23","C15orf23"
14508,"ILMN_1686373","C15orf26","chromosome 15 open reading frame 26 (C15orf26), mRNA.","Chr15: 79.228403",6.815,"N/A","N/A","N/A",-0.107,146,0.1992,"--","--",161502,"15","79.228403",-1,TRUE,"C15ORF26","C15orf26"
5590,"ILMN_1808956","C15orf27","chromosome 15 open reading frame 27 (C15orf27), mRNA.","ChrUn: 1.000000",9.546,"N/A","N/A","N/A",-0.242,146,0.003257,"--","-0.186",123591,"15","76.059837000000002",-1,TRUE,"C15ORF27","C15orf27"
2332,"ILMN_1739854","C15orf29","chromosome 15 open reading frame 29 (C15orf29), mRNA.","Chr15: 32.220237",8.24,"N/A","N/A","N/A",-0.314,146,0.0001128,"--","--",79768,"15","32.2202369999995",-1,TRUE,"C15ORF29","C15orf29"
7642,"ILMN_1773848","C15orf32","chromosome 15 open reading frame 32 (C15orf32), mRNA.","Chr15: 90.844877",6.876,"N/A","N/A","N/A",-0.21,146,0.01089,"--","--",145858,"15","90.844876999999499",-1,TRUE,"C15ORF32","C15orf32"
19566,"ILMN_1795984","C15orf33","chromosome 15 open reading frame 33 (C15orf33), mRNA.","Chr15: 47.414943",6.698,"N/A","N/A","N/A",0.036,146,0.6693,"--","--",196951,"15","47.414943000000001",1,TRUE,"C15ORF33","C15orf33"
17859,"ILMN_1768855","C15orf37","chromosome 15 open reading frame 37 (C15orf37), mRNA.","Chr15: 78.003973",6.637,"N/A","N/A","N/A",-0.06,146,0.4744,"--","--",283687,"15","78.003973000000002",-1,TRUE,"C15ORF37","C15orf37"
2502,"ILMN_1697630","C15orf38","chromosome 15 open reading frame 38 (C15orf38), mRNA.","Chr15: 88.244896",7.133,"N/A","N/A","N/A",0.308,146,0.0001578,"0.158","--",348110,"15","88.2448959999995",1,TRUE,"C15ORF38","C15orf38"
16117,"ILMN_1793729","C15orf39","chromosome 15 open reading frame 39 (C15orf39), mRNA.","Chr15: 73.290721",6.95,"N/A","N/A","N/A",-0.083,146,0.3172,"--","--",56905,"15","73.290721000000005",-1,TRUE,"C15ORF39","C15orf39"
11578,"ILMN_1660585","C15orf40","chromosome 15 open reading frame 40 (C15orf40), mRNA.","Chr15: 81.464710",7.106,"N/A","N/A","N/A",0.151,146,0.06924,"--","--",123207,"15","81.464709999999499",1,TRUE,"C15ORF40","C15orf40"
7893,"ILMN_1791376","C15orf43","chromosome 15 open reading frame 43 (C15orf43), mRNA.","Chr15: 43.036435",6.696,"N/A","N/A","N/A",-0.207,146,0.0123,"--","--",145645,"15","43.0364349999995",-1,TRUE,"C15ORF43","C15orf43"
1268,"ILMN_1795524","C15orf44","chromosome 15 open reading frame 44 (C15orf44), mRNA.","Chr15: 63.661393",7.25,"N/A","N/A","N/A",0.364,146,6.202e-06,"--","--",81556,"15","63.661392999999499",1,TRUE,"C15ORF44","C15orf44"
18202,"ILMN_1805410","C15orf48","chromosome 15 open reading frame 48 (C15orf48), transcript variant 2, mRNA.","Chr15: 43.512471",6.697,"N/A","N/A","N/A",0.054,146,0.514,"0.29599999999999199","--",84419,"15","43.5124709999996",1,TRUE,"C15ORF48","C15orf48"
1094,"ILMN_1691501","C15orf5","chromosome 15 open reading frame 5 (C15orf5), misc RNA.","ChrUn: 1.000000",6.828,"N/A","N/A","N/A",-0.377,146,2.777e-06,"--","--",81698,NA,NA,-1,TRUE,"C15ORF5","C15orf5"
3867,"ILMN_1685628","C15orf51","chromosome 15 open reading frame 51 (C15orf51) on chromosome 15.","ChrUn: 1.000000",19.039,"N/A","N/A","N/A",-0.273,146,0.0008694,"--","--",196968,"15","99.790155999999499",-1,TRUE,"C15ORF51","C15orf51"
14735,"ILMN_1730523","C16orf14","chromosome 16 open reading frame 14 (C16orf14), mRNA.","Chr16: 0.631974",7.6,"N/A","N/A","N/A",0.103,146,0.2142,"--","--",84331,"16","0.63197400000000004",1,TRUE,"C16ORF14","C16orf14"
7621,"ILMN_1692826","C16orf28","chromosome 16 open reading frame 28 (C16orf28), mRNA.","Chr16: 1.355395",9.171,"N/A","N/A","N/A",-0.21,146,0.01078,"--","--",65259,"16","1.3553949999999499",-1,TRUE,"C16ORF28","C16orf28"
9856,"ILMN_1806189","C16orf3","chromosome 16 open reading frame 3 (C16orf3), mRNA.","Chr16: 88.623203",6.849,"N/A","N/A","N/A",-0.177,146,0.0323,"--","--",750,"16","88.623203000000004",-1,TRUE,"C16ORF3","C16orf3"
16712,"ILMN_1751559","C16orf30","chromosome 16 open reading frame 30 (C16orf30), mRNA.","ChrUn: 1.000000",7.224,"N/A","N/A","N/A",-0.075,146,0.3651,"--","--",79652,"16","1.528688",-1,TRUE,"C16ORF30","C16orf30"
5921,"ILMN_1801118","C16orf33","chromosome 16 open reading frame 33 (C16orf33), mRNA.","Chr16: 0.047174",11.917,"N/A","N/A","N/A",0.237,146,0.004041,"--","--",79622,"16","4.7174000000000001E-2",1,TRUE,"C16ORF33","C16orf33"
19220,"ILMN_1733581","C16orf35","chromosome 16 open reading frame 35 (C16orf35), mRNA.","Chr16: 0.074541",7.846,"N/A","N/A","N/A",-0.041,146,0.6267,"0.39700000000000002","--",8131,"16","7.4540999999999802E-2",-1,TRUE,"C16ORF35","C16orf35"
14490,"ILMN_1713884","C16orf42","chromosome 16 open reading frame 42 (C16orf42), mRNA.","Chr16: 1.339437",7.658,"N/A","N/A","N/A",0.107,146,0.1982,"--","0.26900000000000002",115939,"16","1.339437",1,TRUE,"C16ORF42","C16orf42"
19369,"ILMN_1703314","C16orf44","chromosome 16 open reading frame 44 (C16orf44), mRNA.","Chr16: 83.253261",7.573,"N/A","N/A","N/A",-0.039,146,0.6441,"--","--",79786,"16","83.253260999999497",-1,TRUE,"C16ORF44","C16orf44"
13199,"ILMN_1687821","C16orf45","chromosome 16 open reading frame 45 (C16orf45), mRNA.","Chr16: 15.588972",10.127,"N/A","N/A","N/A",-0.126,146,0.1294,"--","-0.38300000000000001",89927,"16","15.588972",-1,TRUE,"C16ORF45","C16orf45"
17527,"ILMN_1667665","C16orf46","chromosome 16 open reading frame 46 (C16orf46), mRNA.","Chr16: 79.652516",6.788,"N/A","N/A","N/A",0.064,146,0.4405,"--","--",123775,"16","79.652516000000006",1,TRUE,"C16ORF46","C16orf46"
17323,"ILMN_1784128","C16orf47","chromosome 16 open reading frame 47 (C16orf47), mRNA.","Chr16: 71.718170",6.718,"N/A","N/A","N/A",-0.067,146,0.4216,"--","--",388289,"16","71.718170000000001",-1,TRUE,"C16ORF47","C16orf47"
12138,"ILMN_1787324","C16orf48","chromosome 16 open reading frame 48 (C16orf48), mRNA.","Chr16: 66.254373",9.968,"N/A","N/A","N/A",-0.142,146,0.08688,"--","--",84080,"16","66.254373000000001",-1,TRUE,"C16ORF48","C16orf48"
14602,"ILMN_1815812","C16orf5","chromosome 16 open reading frame 5 (C16orf5), mRNA.","ChrUn: 1.000000",7.54,"N/A","N/A","N/A",-0.106,146,0.2048,"0.184","--",29965,"16","4.5126340000000003",-1,TRUE,"C16ORF5","C16orf5"
3657,"ILMN_1717324","C16orf52","chromosome 16 open reading frame 52 (C16orf52), mRNA.","Chr16: 22.005881",7.266,"N/A","N/A","N/A",-0.277,146,0.0007153,"--","--",146174,"16","22.0058809999998",-1,TRUE,"C16ORF52","C16orf52"
7865,"ILMN_1727444","C16orf53","chromosome 16 open reading frame 53 (C16orf53), mRNA.","Chr16: 29.738458",9.944,"N/A","N/A","N/A",-0.207,146,0.01216,"0.185","--",79447,"16","29.738458000000001",-1,TRUE,"C16ORF53","C16orf53"
7332,"ILMN_1681032","C16orf54","chromosome 16 open reading frame 54 (C16orf54), mRNA.","Chr16: 29.662439",6.942,"N/A","N/A","N/A",-0.215,146,0.009163,"0.188","--",283897,"16","29.6624389999999",-1,TRUE,"C16ORF54","C16orf54"
10597,"ILMN_1759261","C16orf55","chromosome 16 open reading frame 55 (C16orf55), mRNA.","Chr16: 88.264759",7.297,"N/A","N/A","N/A",-0.166,146,0.04563,"--","--",124045,"16","88.2647589999997",-1,TRUE,"C16ORF55","C16orf55"
16609,"ILMN_1765880","C16orf57","chromosome 16 open reading frame 57 (C16orf57), mRNA.","Chr16: 56.612830",7.743,"N/A","N/A","N/A",-0.077,146,0.3561,"--","--",79650,"16","56.612830000000002",-1,TRUE,"C16ORF57","C16orf57"
18383,"ILMN_1685289","C16orf58","chromosome 16 open reading frame 58 (C16orf58), mRNA.","Chr16: 31.408331",11.172,"N/A","N/A","N/A",-0.052,146,0.5343,"--","--",64755,"16","31.408331",-1,TRUE,"C16ORF58","C16orf58"
14200,"ILMN_1656452","C16orf59","chromosome 16 open reading frame 59 (C16orf59), mRNA.","Chr16: 2.454788",6.815,"N/A","N/A","N/A",0.111,146,0.1819,"--","--",80178,"16","2.4547880000000002",1,TRUE,"C16ORF59","C16orf59"
3424,"ILMN_1783333","C16orf61","chromosome 16 open reading frame 61 (C16orf61), mRNA.","Chr16: 79.567257",13.426,"N/A","N/A","N/A",0.282,146,0.0005557,"--","--",56942,"16","79.5672569999996",1,TRUE,"C16ORF61","C16orf61"
8620,"ILMN_1790650","C16orf63","chromosome 16 open reading frame 63 (C16orf63), mRNA.","Chr16: 15.867291",9.843,"N/A","N/A","N/A",-0.196,146,0.01803,"0.252","--",123811,"16","15.867291",-1,TRUE,"C16ORF63","C16orf63"
19096,"ILMN_1746829","C16orf65","chromosome 16 open reading frame 65 (C16orf65), mRNA.","Chr16: 21.903101",6.697,"N/A","N/A","N/A",-0.042,146,0.6139,"--","--",255762,"16","21.9031009999999",-1,TRUE,"C16ORF65","C16orf65"
18881,"ILMN_1658290","C16orf68","chromosome 16 open reading frame 68 (C16orf68), mRNA.","Chr16: 8.643854",8.588,"N/A","N/A","N/A",0.045,146,0.5875,"--","--",79091,"16","8.6438539999999904",1,TRUE,"C16ORF68","C16orf68"
5095,"ILMN_1693630","C16orf7","chromosome 16 open reading frame 7 (C16orf7), mRNA.","ChrUn: 1.000000",9.189,"N/A","N/A","N/A",-0.25,146,0.002307,"--","--",9605,"16","89.707133999999499",-1,TRUE,"C16ORF7","C16orf7"
8968,"ILMN_1722296","C16orf70","chromosome 16 open reading frame 70 (C16orf70), mRNA.","Chr16: 65.739360",7.109,"N/A","N/A","N/A",0.19,146,0.02136,"--","--",80262,"16","65.739360000000005",1,TRUE,"C16ORF70","C16orf70"
1985,"ILMN_1683370","C16orf71","chromosome 16 open reading frame 71 (C16orf71), mRNA.","Chr16: 4.739059",6.761,"N/A","N/A","N/A",-0.327,146,5.657e-05,"--","-0.618999999999999",146562,"16","4.7390590000000001",-1,TRUE,"C16ORF71","C16orf71"
8324,"ILMN_1773407","C16orf72","chromosome 16 open reading frame 72 (C16orf72), mRNA.","Chr16: 9.120811",9.248,"N/A","N/A","N/A",-0.2,146,0.01537,"--","--",29035,"16","9.1208109999999802",-1,TRUE,"C16ORF72","C16orf72"
18214,"ILMN_1754241","C16orf73","chromosome 16 open reading frame 73 (C16orf73), mRNA.","Chr16: 1.824080",6.699,"N/A","N/A","N/A",0.054,146,0.5152,"0.174999999999992","--",254528,"16","1.82407999999996",1,TRUE,"C16ORF73","C16orf73"
12220,"ILMN_1806149","C16orf74","chromosome 16 open reading frame 74 (C16orf74), mRNA.","Chr16: 84.299105",6.791,"N/A","N/A","N/A",-0.141,146,0.08992,"--","9.9000000000000005E-2",404550,"16","84.2991049999995",-1,TRUE,"C16ORF74","C16orf74"
12121,"ILMN_1713686","C16orf77","chromosome 16 open reading frame 77 (C16orf77), mRNA.","Chr16: 69.251743",6.973,"N/A","N/A","N/A",-0.143,146,0.08604,"0.33","--",146433,"16","69.251743000000005",-1,TRUE,"C16ORF77","C16orf77"
3606,"ILMN_1717481","C16orf78","chromosome 16 open reading frame 78 (C16orf78), mRNA.","Chr16: 47.990749",6.696,"N/A","N/A","N/A",-0.278,146,0.0006755,"--","--",123970,"16","47.990749000000001",-1,TRUE,"C16ORF78","C16orf78"
4530,"ILMN_1759411","C16orf79","chromosome 16 open reading frame 79 (C16orf79), mRNA.","Chr16: 2.199416",10.197,"N/A","N/A","N/A",-0.26,146,0.001527,"--","--",283870,"16","2.19941599999999",-1,TRUE,"C16ORF79","C16orf79"
8892,"ILMN_1707100","C16orf80","chromosome 16 open reading frame 80 (C16orf80), mRNA.","Chr16: 56.705137",9.572,"N/A","N/A","N/A",0.192,146,0.02047,"0.303999999999996","--",29105,"16","56.705137000000001",1,TRUE,"C16ORF80","C16orf80"
16608,"ILMN_1697800","C16orf86","hypothetical gene supported by BC032064; BC041612 (LOC388284), mRNA.","ChrUn: 1.000000",8.144,"N/A","N/A","N/A",-0.077,146,0.3561,"--","--",388284,"16","67.6668159999995",-1,TRUE,"LOC388284","C16orf86"
13674,"ILMN_1690911","C16orf87","similar to RIKEN cDNA 4921524J17 (LOC388272), mRNA.","Chr16: 45.394170",7.659,"N/A","N/A","N/A",0.119,146,0.1527,"--","--",388272,"16","45.394170000000003",1,TRUE,"LOC388272","C16orf87"
13428,"ILMN_1759325","C16orf91","hypothetical protein LOC283951 (LOC283951), mRNA.","Chr16: 1.410097",8.883,"N/A","N/A","N/A",0.123,146,0.1401,"--","--",283951,"16","1.41009699999997",1,TRUE,"LOC283951","C16orf91"
17716,"ILMN_1738656","C17orf25","chromosome 17 open reading frame 25 (C17orf25), mRNA.","Chr17: 0.609566",9.419,"N/A","N/A","N/A",-0.061,146,0.4611,"--","--",51031,"17","0.60956600000000005",-1,TRUE,"C17ORF25","C17orf25"
3141,"ILMN_1723922","C17orf28","chromosome 17 open reading frame 28 (C17orf28), mRNA.","Chr17: 70.458667",7.982,"N/A","N/A","N/A",-0.289,146,0.000394,"--","--",283987,"17","70.458667000000005",-1,TRUE,"C17ORF28","C17orf28"
16766,"ILMN_1748481","C17orf32","chromosome 17 open reading frame 32 (C17orf32), mRNA.","Chr17: 23.712919",8.134,"N/A","N/A","N/A",0.075,146,0.37,"--","--",147007,"17","23.7129189999999",1,TRUE,"C17ORF32","C17orf32"
7704,"ILMN_1727078","C17orf37","chromosome 17 open reading frame 37 (C17orf37), mRNA.","Chr17: 35.139113",7.179,"N/A","N/A","N/A",0.209,146,0.01124,"--","0.38600000000000001",84299,"17","35.139113000000002",1,TRUE,"C17ORF37","C17orf37"
3724,"ILMN_1714018","C17orf38","chromosome 17 open reading frame 38 (C17orf38), mRNA.","ChrUn: 1.000000",6.758,"N/A","N/A","N/A",-0.276,146,0.0007567,"0.33300000000000002","--",146850,"17","8.8027230000000003",-1,TRUE,"C17ORF38","C17orf38"
18673,"ILMN_1656427","C17orf39","chromosome 17 open reading frame 39 (C17orf39), mRNA.","Chr17: 17.911894",7.732,"N/A","N/A","N/A",0.048,146,0.565,"--","--",79018,"17","17.911894",1,TRUE,"C17ORF39","C17orf39"
16658,"ILMN_1732374","C17orf41","chromosome 17 open reading frame 41 (C17orf41), mRNA.","ChrUn: 1.000000",6.675,"N/A","N/A","N/A",-0.076,146,0.3608,"0.32300000000000001","--",79915,"17","30.8319699999997",-1,TRUE,"C17ORF41","C17orf41"
