"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign","symbol_change","orig.symbol","new.symbol"
322,"ILMN_1768815","TCEA2","transcription elongation factor A (SII), 2 (TCEA2), transcript variant 1, mRNA.","Chr20: 62.165092",8.133,"N/A","N/A","N/A",0.468,146,0.00000000257,"--","-0.618999999999999",6919,"20","62.165092000000001",1,FALSE,"TCEA2","TCEA2"
323,"ILMN_1664773","C11orf49","chromosome 11 open reading frame 49 (C11orf49), transcript variant 4, mRNA.","Chr11: 47.135326",7.18,"N/A","N/A","N/A",0.468,146,0.000000002588,"--","--",79096,"11","47.1353259999999",1,TRUE,"C11ORF49","C11orf49"
326,"ILMN_1677108","CAPN13","calpain 13 (CAPN13), mRNA.","Chr2: 30.799216",6.828,"N/A","N/A","N/A",0.468,146,0.000000002652,"--","-6.8000000000000005E-2",92291,"2","30.799216000000001",1,FALSE,"CAPN13","CAPN13"
328,"ILMN_1811820","KIAA1853","KIAA1853 (KIAA1853), mRNA.","Chr12: 118.084925",12.369,"N/A","N/A","N/A",-0.467,146,0.00000000288,"--","--",84530,"12","118.084925",-1,FALSE,"KIAA1853","KIAA1853"
329,"ILMN_1671693","C18orf10","chromosome 18 open reading frame 10 (C18orf10), mRNA.","Chr18: 32.630574",8.839,"N/A","N/A","N/A",0.467,146,0.000000002925,"--","--",25941,"18","32.630574000000003",1,TRUE,"C18ORF10","C18orf10"
331,"ILMN_1672940","ZNF562","zinc finger protein 562 (ZNF562), mRNA.","Chr19: 9.620408",9.889,"N/A","N/A","N/A",-0.466,146,0.000000002964,"--","--",54811,"19","9.6204079999999905",-1,FALSE,"ZNF562","ZNF562"
332,"ILMN_1717855","PFDN1","prefoldin subunit 1 (PFDN1), mRNA.","Chr5: 139.605220",10.476,"N/A","N/A","N/A",0.466,146,0.000000002972,"0.27800000000000002","0.42299999999999199",5201,"5","139.60522",1,FALSE,"PFDN1","PFDN1"
333,"ILMN_1787673","TM4SF11","transmembrane 4 superfamily member 11 (plasmolipin) (TM4SF11), mRNA.","Chr16: 55.847999",8.294,"N/A","N/A","N/A",0.466,146,0.000000003018,"0.38600000000000001","--",51090,"16","55.847999000000002",1,FALSE,"TM4SF11","TM4SF11"
334,"ILMN_1730845","NDN","necdin homolog (mouse) (NDN), mRNA.","Chr15: 21.482095",8.648,"N/A","N/A","N/A",0.466,146,0.000000003102,"0.424999999999992","-3.0000000000000001E-3",4692,"15","21.482095000000001",1,FALSE,"NDN","NDN"
337,"ILMN_1684352","TRIM45","tripartite motif-containing 45 (TRIM45), mRNA.","Chr1: 117.455592",6.955,"N/A","N/A","N/A",0.466,146,0.000000003165,"--","-0.54700000000000004",80263,"1","117.455592",1,FALSE,"TRIM45","TRIM45"
338,"ILMN_1726114","SLC45A3","solute carrier family 45, member 3 (SLC45A3), mRNA.","Chr1: 203.893823",7.327,"N/A","N/A","N/A",0.466,146,0.000000003193,"--","0.28699999999999198",85414,"1","203.893823",1,FALSE,"SLC45A3","SLC45A3"
339,"ILMN_1772743","PIGK","phosphatidylinositol glycan anchor biosynthesis, class K (PIGK), mRNA.","ChrUn: 1.000000",8.144,"N/A","N/A","N/A",0.465,146,0.000000003269,"0.40699999999999198","0.38200000000000001",10026,"1","77.088989999999498",1,FALSE,"PIGK","PIGK"
340,"ILMN_1678710","PHYHIPL","phytanoyl-CoA 2-hydroxylase interacting protein-like (PHYHIPL), mRNA.","Chr10: 60.674946",10.463,"N/A","N/A","N/A",0.465,146,0.000000003301,"--","-0.45800000000000002",84457,"10","60.6749459999998",1,FALSE,"PHYHIPL","PHYHIPL"
342,"ILMN_1723900","TNFRSF25","tumor necrosis factor receptor superfamily, member 25 (TNFRSF25), transcript variant 7, mRNA.","Chr1: 6.443843",15.913,"N/A","N/A","N/A",-0.465,146,0.00000000339,"--","0.108",8718,"1","6.4438430000000002",-1,FALSE,"TNFRSF25","TNFRSF25"
344,"ILMN_1683678","DNAPTP6","DNA polymerase-transactivated protein 6 (DNAPTP6), mRNA.","Chr2: 201.051039",9.79,"N/A","N/A","N/A",0.465,146,0.000000003465,"--","--",26010,"2","201.051039",1,FALSE,"DNAPTP6","DNAPTP6"
345,"ILMN_1730612","C20orf169-DBNDD2","C20orf169-DBNDD2 readthrough transcript (C20orf169-DBNDD2) on chromosome 20.","ChrUn: 1.000000",16.953,"N/A","N/A","N/A",0.464,146,0.000000003537,"--","--",767557,NA,NA,1,TRUE,"C20ORF169-DBNDD2","C20orf169-DBNDD2"
346,"ILMN_1789999","SLC30A7","solute carrier family 30 (zinc transporter), member 7 (SLC30A7), mRNA.","Chr1: 101.217499",9.583,"N/A","N/A","N/A",-0.464,146,0.000000003695,"--","0.06",148867,"1","101.217499",-1,FALSE,"SLC30A7","SLC30A7"
348,"ILMN_1756204","RPS6KA4","ribosomal protein S6 kinase, 90kDa, polypeptide 4 (RPS6KA4), transcript variant 1, mRNA.","Chr11: 63.896005",10.557,"N/A","N/A","N/A",-0.463,146,0.000000003849,"--","5.09999999999999E-2",8986,"11","63.896005000000002",-1,FALSE,"RPS6KA4","RPS6KA4"
354,"ILMN_1716026","ARMCX6","armadillo repeat containing, X-linked 6 (ARMCX6), transcript variant 1, mRNA.","ChrX: 100.759165",7.364,"N/A","N/A","N/A",0.462,146,0.000000004228,"--","-2.8000000000000001E-2",54470,"X","100.759165",1,FALSE,"ARMCX6","ARMCX6"
356,"ILMN_1751346","ERBB3","v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian) (ERBB3), transcript variant 1, mRNA.","Chr12: 54.783183",7.632,"N/A","N/A","N/A",0.462,146,0.000000004357,"0.441","0.318",2065,"12","54.783183000000001",1,FALSE,"ERBB3","ERBB3"
357,"ILMN_1681703","FOXO3A","forkhead box O3A (FOXO3A), transcript variant 1, mRNA.","Chr6: 109.108467",16.419,"N/A","N/A","N/A",-0.462,146,0.000000004466,"0.35599999999999199","--",2309,"6","109.108467",-1,FALSE,"FOXO3A","FOXO3A"
359,"ILMN_1770339","RPAIN","RPA interacting protein (RPAIN), transcript variant 1, mRNA.","Chr17: 5.270286",8.477,"N/A","N/A","N/A",0.462,146,0.000000004536,"0.27300000000000002","0.27900000000000003",84268,"17","5.27028599999998",1,FALSE,"RPAIN","RPAIN"
361,"ILMN_1700372","ZNF488","zinc finger protein 488 (ZNF488), mRNA.","Chr10: 47.993674",8.542,"N/A","N/A","N/A",0.461,146,0.000000004584,"--","--",118738,"10","47.9936739999998",1,FALSE,"ZNF488","ZNF488"
362,"ILMN_1788022","CDKAL1","CDK5 regulatory subunit associated protein 1-like 1 (CDKAL1), mRNA.","Chr6: 21.339374",7.117,"N/A","N/A","N/A",0.461,146,0.000000004658,"0.41399999999999199","-0.25700000000000001",54901,"6","21.3393739999999",1,FALSE,"CDKAL1","CDKAL1"
363,"ILMN_1660837","CLCN3","chloride channel 3 (CLCN3), transcript variant b, mRNA.","Chr4: 170.878486",9.447,"N/A","N/A","N/A",0.461,146,0.000000004659,"0.45400000000000001","-0.13500000000000001",1182,"4","170.87848600000001",1,FALSE,"CLCN3","CLCN3"
365,"ILMN_1701681","SEC11C","SEC11 homolog C (S. cerevisiae) (SEC11C), mRNA.","Chr18: 54.973976",11.694,"N/A","N/A","N/A",0.46,146,0.000000005028,"--","-0.126",90701,"18","54.973976",1,FALSE,"SEC11C","SEC11C"
372,"ILMN_1803676","ENOSF1","enolase superfamily member 1 (ENOSF1), mRNA.","Chr18: 0.664166",7.46,"N/A","N/A","N/A",0.46,146,0.00000000525,"--","--",55556,"18","0.66416600000000003",1,FALSE,"ENOSF1","ENOSF1"
374,"ILMN_1752965","GREM1","gremlin 1, cysteine knot superfamily, homolog (Xenopus laevis) (GREM1), mRNA.","Chr15: 30.813620",7.275,"N/A","N/A","N/A",0.459,146,0.000000005453,"0.46300000000000002","-8.9999999999999906E-3",26585,"15","30.81362",1,FALSE,"GREM1","GREM1"
375,"ILMN_1779182","TMEM98","transmembrane protein 98 (TMEM98), transcript variant 2, mRNA.","Chr17: 28.292595",10.334,"N/A","N/A","N/A",0.459,146,0.000000005611,"--","4.2000000000000003E-2",26022,"17","28.2925949999998",1,FALSE,"TMEM98","TMEM98"
376,"ILMN_1809139","AHCTF1","AT hook containing transcription factor 1 (AHCTF1), mRNA.","Chr1: 245.069444",10.044,"N/A","N/A","N/A",-0.459,146,0.000000005657,"0.34699999999999198","-0.439",25909,"1","245.069444",-1,FALSE,"AHCTF1","AHCTF1"
377,"ILMN_1757358","DIAPH1","diaphanous homolog 1 (Drosophila) (DIAPH1), transcript variant 2, mRNA.","ChrUn: 1.000000",9.968,"N/A","N/A","N/A",-0.459,146,0.000000005657,"0.27","--",1729,"5","141.515016",-1,FALSE,"DIAPH1","DIAPH1"
379,"ILMN_1660533","RPN1","ribophorin I (RPN1), mRNA.","Chr3: 129.821839",12.102,"N/A","N/A","N/A",0.459,146,0.000000005744,"0.22800000000000001","0.188",6184,"3","129.82183900000001",1,FALSE,"RPN1","RPN1"
381,"ILMN_1722953","USP47","ubiquitin specific peptidase 47 (USP47), mRNA.","Chr11: 11.937122",9.804,"N/A","N/A","N/A",-0.458,146,0.00000000596,"--","-0.28599999999999198",55031,"11","11.937122",-1,FALSE,"USP47","USP47"
382,"ILMN_1663158","ZNF174","zinc finger protein 174 (ZNF174), transcript variant 2, mRNA.","Chr16: 3.392397",7.362,"N/A","N/A","N/A",0.458,146,0.000000006007,"--","--",7727,"16","3.3923969999999901",1,FALSE,"ZNF174","ZNF174"
384,"ILMN_1656496","EPC2","enhancer of polycomb homolog 2 (Drosophila) (EPC2), mRNA.","Chr2: 149.261315",7.235,"N/A","N/A","N/A",-0.458,146,0.00000000613,"0.214","-5.89999999999999E-2",26122,"2","149.261315",-1,FALSE,"EPC2","EPC2"
386,"ILMN_1666659","PCDHAC1","protocadherin alpha subfamily C, 1 (PCDHAC1), transcript variant 1, mRNA.","Chr5: 140.369511",9.562,"N/A","N/A","N/A",-0.458,146,0.000000006157,"--","-1.9E-2",56135,"5","140.369510999998",-1,FALSE,"PCDHAC1","PCDHAC1"
387,"ILMN_1653687","GALNT9","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9 (GalNAc-T9) (GALNT9), mRNA.","Chr12: 131.247063",14.191,"N/A","N/A","N/A",-0.458,146,0.000000006172,"--","-0.178999999999996",50614,"12","131.247063",-1,FALSE,"GALNT9","GALNT9"
391,"ILMN_1718672","NOLA2","nucleolar protein family A, member 2 (H/ACA small nucleolar RNPs) (NOLA2), transcript variant 1, mRNA.","Chr5: 177.509339",10.063,"N/A","N/A","N/A",0.457,146,0.000000006525,"--","0.143999999999992",55651,"5","177.50933900000001",1,FALSE,"NOLA2","NOLA2"
393,"ILMN_1769234","FRMD6","FERM domain containing 6 (FRMD6), transcript variant 1, mRNA.","ChrUn: 1.000000",9.245,"N/A","N/A","N/A",-0.457,146,0.000000006693,"0.26200000000000001","6.2E-2",122786,"14","51.489100000000001",-1,FALSE,"FRMD6","FRMD6"
397,"ILMN_1809963","RSAD1","radical S-adenosyl methionine domain containing 1 (RSAD1), mRNA.","Chr17: 45.918033",8.987,"N/A","N/A","N/A",-0.456,146,0.000000007251,"--","0.23499999999999199",55316,"17","45.918033000000001",-1,FALSE,"RSAD1","RSAD1"
399,"ILMN_1652805","PTPN13","protein tyrosine phosphatase, non-receptor type 13 (APO-1/CD95 (Fas)-associated phosphatase) (PTPN13), transcript variant 4, mRNA.","Chr4: 87.954739",7.408,"N/A","N/A","N/A",0.456,146,0.000000007562,"0.38","0.318",5783,"4","87.954739000000004",1,FALSE,"PTPN13","PTPN13"
401,"ILMN_1788663","KCNQ2","potassium voltage-gated channel, KQT-like subfamily, member 2 (KCNQ2), transcript variant 3, mRNA.","Chr20: 61.502142",13.935,"N/A","N/A","N/A",-0.455,146,0.000000007648,"0.39800000000000002","1.7000000000000001E-2",3785,"20","61.5021419999999",-1,FALSE,"KCNQ2","KCNQ2"
402,"ILMN_1684308","DEFB103B","defensin, beta 103B (DEFB103B), mRNA.","ChrUn: 1.000000",6.956,"N/A","N/A","N/A",-0.455,146,0.000000007659,"--","--",414325,"8","7.8812040000000003",-1,FALSE,"DEFB103B","DEFB103B"
403,"ILMN_1709486","SRPX","sushi-repeat-containing protein, X-linked (SRPX), mRNA.","ChrX: 37.893885",9.206,"N/A","N/A","N/A",0.455,146,0.00000000783,"--","0.11",8406,"X","37.8938849999995",1,FALSE,"SRPX","SRPX"
408,"ILMN_1657164","BICD1","bicaudal D homolog 1 (Drosophila) (BICD1), transcript variant 1, mRNA.","Chr12: 32.421856",12.529,"N/A","N/A","N/A",-0.454,146,0.000000008333,"0.29399999999999199","0.13400000000000001",636,"12","32.4218559999997",-1,FALSE,"BICD1","BICD1"
413,"ILMN_1682299","NDUFA11","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 11, 14.7kDa (NDUFA11), mRNA.","Chr19: 5.847951",12.254,"N/A","N/A","N/A",0.454,146,0.000000008828,"--","0.47399999999999198",126328,"19","5.8479510000000001",1,FALSE,"NDUFA11","NDUFA11"
414,"ILMN_1686088","CNTN2","contactin 2 (axonal) (CNTN2), mRNA.","Chr1: 203.313347",11.308,"N/A","N/A","N/A",0.454,146,0.000000008884,"0.316","-0.108",6900,"1","203.313346999999",1,FALSE,"CNTN2","CNTN2"
416,"ILMN_1730986","MALT1","mucosa associated lymphoid tissue lymphoma translocation gene 1 (MALT1), transcript variant 2, mRNA.","Chr18: 54.568095",7.411,"N/A","N/A","N/A",-0.453,146,0.000000009398,"0.33500000000000002","-0.27700000000000002",10892,"18","54.568095",-1,FALSE,"MALT1","MALT1"
417,"ILMN_1786872","C11orf31","chromosome 11 open reading frame 31 (C11orf31), mRNA.","Chr11: 57.267122",7.284,"N/A","N/A","N/A",-0.453,146,0.000000009445,"0.304999999999997","--",280636,"11","57.267122000000001",-1,TRUE,"C11ORF31","C11orf31"
419,"ILMN_1797189","MAP3K12","mitogen-activated protein kinase kinase kinase 12 (MAP3K12), mRNA.","Chr12: 52.160658",11.372,"N/A","N/A","N/A",-0.453,146,0.000000009717,"0.39300000000000002","-0.182",7786,"12","52.1606579999997",-1,FALSE,"MAP3K12","MAP3K12"
420,"ILMN_1807050","SHC4","SHC (Src homology 2 domain containing) family, member 4 (SHC4), mRNA.","Chr15: 46.903514",7.039,"N/A","N/A","N/A",0.453,146,0.000000009775,"0.218","0.222",399694,"15","46.903514000000001",1,FALSE,"SHC4","SHC4"
424,"ILMN_1731648","FOXJ2","forkhead box J2 (FOXJ2), mRNA.","Chr12: 8.099216",12.554,"N/A","N/A","N/A",-0.452,146,0.00000001037,"0.35299999999999199","0.249",55810,"12","8.0992160000000002",-1,FALSE,"FOXJ2","FOXJ2"
425,"ILMN_1685371","SUMF2","sulfatase modifying factor 2 (SUMF2), transcript variant 3, mRNA.","ChrUn: 1.000000",7.475,"N/A","N/A","N/A",0.452,146,0.00000001051,"--","0.39800000000000002",25870,"7","56.064002000000002",1,FALSE,"SUMF2","SUMF2"
428,"ILMN_1772798","ARPP-19","cyclic AMP phosphoprotein, 19 kD (ARPP-19), mRNA.","Chr15: 50.627177",9.022,"N/A","N/A","N/A",0.451,146,0.00000001072,"0.46400000000000002","--",10776,"15","50.627177000000003",1,FALSE,"ARPP-19","ARPP-19"
429,"ILMN_1751785","DMRT2","doublesex and mab-3 related transcription factor 2 (DMRT2), transcript variant 2, mRNA.","Chr9: 1.047232",6.796,"N/A","N/A","N/A",0.451,146,0.0000000108,"0.32100000000000001","0.175999999999993",10655,"9","1.04723199999998",1,FALSE,"DMRT2","DMRT2"
430,"ILMN_1778673","GOLGA7","golgi autoantigen, golgin subfamily a, 7 (GOLGA7), transcript variant 2, mRNA.","Chr8: 41.487328",12.742,"N/A","N/A","N/A",0.451,146,0.00000001081,"--","-7.19999999999998E-2",51125,"8","41.4873279999997",1,FALSE,"GOLGA7","GOLGA7"
431,"ILMN_1708805","NCOA3","nuclear receptor coactivator 3 (NCOA3), transcript variant 2, mRNA.","Chr20: 45.718934",9.213,"N/A","N/A","N/A",-0.451,146,0.00000001099,"0.38200000000000001","0.443",8202,"20","45.7189339999995",-1,FALSE,"NCOA3","NCOA3"
433,"ILMN_1740555","SNAP25","synaptosomal-associated protein, 25kDa (SNAP25), transcript variant 1, mRNA.","Chr20: 10.235988",19.477,"N/A","N/A","N/A",-0.451,146,0.00000001111,"--","0.20499999999999199",6616,"20","10.235988000000001",-1,FALSE,"SNAP25","SNAP25"
434,"ILMN_1720235","ADSSL1","adenylosuccinate synthase like 1 (ADSSL1), transcript variant 2, mRNA.","Chr14: 104.284422",7.294,"N/A","N/A","N/A",0.451,146,0.00000001123,"0.45100000000000001","8.5000000000000006E-2",122622,"14","104.28442200000001",1,FALSE,"ADSSL1","ADSSL1"
436,"ILMN_1730082","RPUSD4","RNA pseudouridylate synthase domain containing 4 (RPUSD4), mRNA.","Chr11: 125.577538",11.367,"N/A","N/A","N/A",-0.451,146,0.00000001156,"--","0.221",84881,"11","125.577538",-1,FALSE,"RPUSD4","RPUSD4"
437,"ILMN_1673795","HSD17B4","hydroxysteroid (17-beta) dehydrogenase 4 (HSD17B4), mRNA.","Chr5: 118.900144",11.153,"N/A","N/A","N/A",0.451,146,0.00000001159,"0.46200000000000002","0.70099999999999196",3295,"5","118.900144",1,FALSE,"HSD17B4","HSD17B4"
439,"ILMN_1768867","AP3B1","adaptor-related protein complex 3, beta 1 subunit (AP3B1), mRNA.","Chr5: 77.334196",9.604,"N/A","N/A","N/A",0.45,146,0.00000001167,"0.44600000000000001","-0.47399999999999198",8546,"5","77.334196000000006",1,FALSE,"AP3B1","AP3B1"
441,"ILMN_1775138","ZIM2","zinc finger, imprinted 2 (ZIM2), mRNA.","Chr19: 61.978035",7.276,"N/A","N/A","N/A",-0.45,146,0.00000001176,"--","0.308",23619,"19","61.9780349999997",-1,FALSE,"ZIM2","ZIM2"
442,"ILMN_1724424","PRRT2","proline-rich transmembrane protein 2 (PRRT2), mRNA.","Chr16: 29.734492",17.004,"N/A","N/A","N/A",-0.45,146,0.00000001181,"--","--",112476,"16","29.7344919999999",-1,FALSE,"PRRT2","PRRT2"
443,"ILMN_1666480","CDC123","cell division cycle 123 homolog (S. cerevisiae) (CDC123), mRNA.","Chr10: 12.331650",9.546,"N/A","N/A","N/A",0.45,146,0.00000001202,"--","0.05",8872,"10","12.33165",1,FALSE,"CDC123","CDC123"
444,"ILMN_1736742","GLT25D2","glycosyltransferase 25 domain containing 2 (GLT25D2), mRNA.","Chr1: 182.171894",9.506,"N/A","N/A","N/A",0.45,146,0.00000001246,"--","0.148999999999998",23127,"1","182.17189400000001",1,FALSE,"GLT25D2","GLT25D2"
446,"ILMN_1660193","ZNF529","zinc finger protein 529 (ZNF529), mRNA.","Chr19: 41.727243",10.058,"N/A","N/A","N/A",-0.449,146,0.00000001291,"--","--",57711,"19","41.727243000000001",-1,FALSE,"ZNF529","ZNF529"
447,"ILMN_1733579","EVI2A","ecotropic viral integration site 2A (EVI2A), transcript variant 2, mRNA.","Chr17: 26.669289",7.39,"N/A","N/A","N/A",0.448,146,0.0000000137,"0.27200000000000002","-4.5999999999999902E-2",2123,"17","26.6692889999999",1,FALSE,"EVI2A","EVI2A"
448,"ILMN_1688526","ARL5A","ADP-ribosylation factor-like 5A (ARL5A), transcript variant 2, mRNA.","Chr2: 152.367384",15.192,"N/A","N/A","N/A",-0.448,146,0.00000001372,"--","0.48499999999999199",26225,"2","152.367383999998",-1,FALSE,"ARL5A","ARL5A"
450,"ILMN_1797074","EMG1","EMG1 nucleolar protein homolog (S. cerevisiae) (EMG1), mRNA.","Chr12: 6.955146",7.919,"N/A","N/A","N/A",0.448,146,0.00000001417,"--","-8.7999999999999801E-2",10436,"12","6.9551460000000001",1,FALSE,"EMG1","EMG1"
451,"ILMN_1733068","ARHGAP1","Rho GTPase activating protein 1 (ARHGAP1), mRNA.","Chr11: 46.655319",10.108,"N/A","N/A","N/A",0.448,146,0.00000001424,"0.305999999999999","-1E-3",392,"11","46.6553189999998",1,FALSE,"ARHGAP1","ARHGAP1"
454,"ILMN_1781374","TUFT1","tuftelin 1 (TUFT1), mRNA.","Chr1: 149.822458",8.896,"N/A","N/A","N/A",-0.448,146,0.0000000148,"--","-7.6999999999999902E-2",7286,"1","149.82245800000001",-1,FALSE,"TUFT1","TUFT1"
456,"ILMN_1740452","CCNE2","cyclin E2 (CCNE2), transcript variant 1, mRNA.","Chr8: 95.962279",7.45,"N/A","N/A","N/A",0.446,146,0.0000000167,"0.32600000000000001","-0.26800000000000002",9134,"8","95.962278999999498",1,FALSE,"CCNE2","CCNE2"
459,"ILMN_1781672","GAB1","GRB2-associated binding protein 1 (GAB1), transcript variant 1, mRNA.","Chr4: 144.610314",7.092,"N/A","N/A","N/A",0.446,146,0.00000001723,"0.38","0.216",2549,"4","144.610313999998",1,FALSE,"GAB1","GAB1"
462,"ILMN_1797604","CAP1","CAP, adenylate cyclase-associated protein 1 (yeast) (CAP1), mRNA.","Chr1: 40.310581",12.707,"N/A","N/A","N/A",0.445,146,0.00000001766,"0.40899999999999198","-0.13200000000000001",10487,"1","40.3105809999999",1,FALSE,"CAP1","CAP1"
464,"ILMN_1698167","ZHX1","zinc fingers and homeoboxes 1 (ZHX1), transcript variant 1, mRNA.","Chr8: 124.330308",12.66,"N/A","N/A","N/A",-0.445,146,0.00000001824,"--","0.34699999999999198",11244,"8","124.330308",-1,FALSE,"ZHX1","ZHX1"
466,"ILMN_1731745","NINJ2","ninjurin 2 (NINJ2), mRNA.","Chr12: 0.543798",8.045,"N/A","N/A","N/A",0.445,146,0.00000001891,"0.238999999999994","-0.121",4815,"12","0.543798",1,FALSE,"NINJ2","NINJ2"
469,"ILMN_1729453","TSPAN9","tetraspanin 9 (TSPAN9), mRNA.","Chr12: 3.265876",17.418,"N/A","N/A","N/A",-0.444,146,0.00000001964,"--","0.156",10867,"12","3.265876",-1,FALSE,"TSPAN9","TSPAN9"
472,"ILMN_1735115","FOLH1","folate hydrolase (prostate-specific membrane antigen) 1 (FOLH1), transcript variant 2, mRNA.","Chr11: 49.125048",6.916,"N/A","N/A","N/A",0.444,146,0.00000002039,"--","6.7000000000000004E-2",2346,"11","49.125048",1,FALSE,"FOLH1","FOLH1"
474,"ILMN_1740396","AP1GBP1","AP1 gamma subunit binding protein 1 (AP1GBP1), transcript variant 2, mRNA.","Chr17: 32.952382",7.114,"N/A","N/A","N/A",0.444,146,0.00000002052,"--","-0.128",11276,"17","32.952382",1,FALSE,"AP1GBP1","AP1GBP1"
476,"ILMN_1677684","BTBD16","BTB (POZ) domain containing 16 (BTBD16), mRNA.","Chr10: 124.086099",6.884,"N/A","N/A","N/A",0.443,146,0.00000002109,"--","-0.55100000000000005",118663,"10","124.086099",1,FALSE,"BTBD16","BTBD16"
479,"ILMN_1660635","LACTB2","lactamase, beta 2 (LACTB2), mRNA.","Chr8: 71.712218",7.698,"N/A","N/A","N/A",0.443,146,0.0000000219,"0.34200000000000003","0.39400000000000002",51110,"8","71.712217999999496",1,FALSE,"LACTB2","LACTB2"
483,"ILMN_1751589","NUDCD2","NudC domain containing 2 (NUDCD2), mRNA.","Chr5: 162.816525",7.4,"N/A","N/A","N/A",0.442,146,0.00000002291,"--","0.17100000000000001",134492,"5","162.81652500000001",1,FALSE,"NUDCD2","NUDCD2"
485,"ILMN_1743280","LRRC37B","leucine rich repeat containing 37B (LRRC37B), mRNA.","Chr17: 27.404440",12.13,"N/A","N/A","N/A",-0.442,146,0.00000002318,"--","--",114659,"17","27.404440000000001",-1,FALSE,"LRRC37B","LRRC37B"
488,"ILMN_1812489","CCDC21","coiled-coil domain containing 21 (CCDC21), mRNA.","Chr1: 26.477712",7.539,"N/A","N/A","N/A",0.441,146,0.00000002437,"--","-0.29899999999999199",64793,"1","26.477712",1,FALSE,"CCDC21","CCDC21"
490,"ILMN_1803564","YIPF1","Yip1 domain family, member 1 (YIPF1), mRNA.","Chr1: 54.090380",8.246,"N/A","N/A","N/A",0.441,146,0.00000002454,"--","0.210999999999997",54432,"1","54.090380000000003",1,FALSE,"YIPF1","YIPF1"
491,"ILMN_1704557","RPS6KB1","ribosomal protein S6 kinase, 70kDa, polypeptide 1 (RPS6KB1), mRNA.","Chr17: 55.382430",11.102,"N/A","N/A","N/A",-0.441,146,0.00000002483,"--","0.04",6198,"17","55.3824299999999",-1,FALSE,"RPS6KB1","RPS6KB1"
492,"ILMN_1718852","PLCL1","phospholipase C-like 1 (PLCL1), mRNA.","Chr2: 198.720766",7.251,"N/A","N/A","N/A",0.441,146,0.0000000257,"--","0.06",5334,"2","198.720766",1,FALSE,"PLCL1","PLCL1"
494,"ILMN_1724009","SETD6","SET domain containing 6 (SETD6), mRNA.","Chr16: 57.110851",9.449,"N/A","N/A","N/A",-0.44,146,0.00000002637,"0.146999999999995","0.55400000000000005",79918,"16","57.110850999999499",-1,FALSE,"SETD6","SETD6"
499,"ILMN_1726547","MAP3K5","mitogen-activated protein kinase kinase kinase 5 (MAP3K5), mRNA.","Chr6: 136.920600",9.091,"N/A","N/A","N/A",-0.44,146,0.00000002793,"0.45400000000000001","0.41899999999999199",4217,"6","136.92060000000001",-1,FALSE,"MAP3K5","MAP3K5"
500,"ILMN_1792268","LOC731950","similar to slit (Drosophila) homolog 2 (LOC731950), mRNA.","ChrUn: 1.000000",7.009,"N/A","N/A","N/A",-0.44,146,0.00000002825,"--","--",731950,NA,NA,-1,FALSE,"LOC731950","LOC731950"
507,"ILMN_1696127","KIAA0240","KIAA0240 (KIAA0240), mRNA.","Chr6: 42.943950",11.397,"N/A","N/A","N/A",-0.439,146,0.00000003045,"--","-0.237999999999992",23506,"6","42.943950000000001",-1,FALSE,"KIAA0240","KIAA0240"
509,"ILMN_1683316","MGC35308","hypothetical protein MGC35308 (MGC35308), mRNA.","Chr6: 166.639415",7.17,"N/A","N/A","N/A",0.438,146,0.00000003103,"--","--",285800,"6","166.63941500000001",1,FALSE,"MGC35308","MGC35308"
512,"ILMN_1683940","NMB","neuromedin B (NMB), transcript variant 2, mRNA.","Chr15: 83.001437",7.384,"N/A","N/A","N/A",0.438,146,0.00000003241,"0.46","-7.49999999999999E-2",4828,"15","83.001436999999498",1,FALSE,"NMB","NMB"
513,"ILMN_1724708","RAB33A","RAB33A, member RAS oncogene family (RAB33A), mRNA.","ChrX: 129.146158",8.893,"N/A","N/A","N/A",0.438,146,0.00000003272,"0.316","-0.13700000000000001",9363,"X","129.14615800000001",1,FALSE,"RAB33A","RAB33A"
514,"ILMN_1682212","RASSF2","Ras association (RalGDS/AF-6) domain family 2 (RASSF2), transcript variant 1, mRNA.","Chr20: 4.708925",11.889,"N/A","N/A","N/A",0.438,146,0.00000003279,"0.238999999999994","-0.32",9770,"20","4.70892499999999",1,FALSE,"RASSF2","RASSF2"
516,"ILMN_1680109","COL4A3BP","collagen, type IV, alpha 3 (Goodpasture antigen) binding protein (COL4A3BP), transcript variant 2, mRNA.","Chr5: 74.710992",11.341,"N/A","N/A","N/A",-0.437,146,0.00000003364,"0.44800000000000001","-0.48",10087,"5","74.710992000000005",-1,FALSE,"COL4A3BP","COL4A3BP"
517,"ILMN_1769702","GPAA1","glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) (GPAA1), mRNA.","Chr8: 145.212296",8.727,"N/A","N/A","N/A",0.437,146,0.00000003432,"0.315","0.245",8733,"8","145.21229600000001",1,FALSE,"GPAA1","GPAA1"
