"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign","symbol_change","orig.symbol","new.symbol"
126,"ILMN_1739253","STAMBP","STAM binding protein (STAMBP), transcript variant 2, mRNA.","Chr2: 73.943381",11.633,"N/A","N/A","N/A",0.664,145,0.00000000000000000009213,"--","-0.38600000000000001",10617,"2","73.943381000000002",1,FALSE,"STAMBP","STAMBP"
129,"ILMN_1771921","HSCB","HscB iron-sulfur cluster co-chaperone homolog (E. coli) (HSCB), mRNA.","Chr22: 27.470632",7.373,"N/A","N/A","N/A",0.661,145,0.0000000000000000001512,"--","9.1999999999999901E-2",150274,"22","27.4706319999997",1,FALSE,"HSCB","HSCB"
130,"ILMN_1774584","C2orf28","chromosome 2 open reading frame 28 (C2orf28), transcript variant 1, mRNA.","Chr2: 27.292981",11.508,"N/A","N/A","N/A",0.66,145,0.0000000000000000001732,"--","--",51374,"2","27.292981000000001",1,TRUE,"C2ORF28","C2orf28"
131,"ILMN_1777794","PRKCSH","protein kinase C substrate 80K-H (PRKCSH), transcript variant 1, mRNA.","Chr19: 11.422694",9.728,"N/A","N/A","N/A",0.659,145,0.0000000000000000002098,"0.38900000000000001","0.44500000000000001",5589,"19","11.422694",1,FALSE,"PRKCSH","PRKCSH"
132,"ILMN_1718565","CDKN1C","cyclin-dependent kinase inhibitor 1C (p57, Kip2) (CDKN1C), mRNA.","Chr11: 2.861687",9.311,"N/A","N/A","N/A",0.659,145,0.0000000000000000002191,"0.41199999999999198","0.223",1028,"11","2.8616869999999901",1,FALSE,"CDKN1C","CDKN1C"
133,"ILMN_1718988","DAZAP2","DAZ associated protein 2 (DAZAP2), mRNA.","Chr12: 49.923457",15.568,"N/A","N/A","N/A",0.658,145,0.0000000000000000002433,"0.33800000000000002","0.23100000000000001",9802,"12","49.9234569999999",1,FALSE,"DAZAP2","DAZAP2"
135,"ILMN_1761450","DHRS4L2","dehydrogenase/reductase (SDR family) member 4 like 2 (DHRS4L2), mRNA.","ChrUn: 1.000000",7.377,"N/A","N/A","N/A",0.657,145,0.0000000000000000002647,"--","--",317749,"14","23.969874000000001",1,FALSE,"DHRS4L2","DHRS4L2"
136,"ILMN_1716093","KRT10","keratin 10 (epidermolytic hyperkeratosis; keratosis palmaris et plantaris) (KRT10), mRNA.","Chr17: 36.228255",10.013,"N/A","N/A","N/A",0.657,145,0.00000000000000000029,"0.367999999999998","-7.49999999999999E-2",3858,"17","36.2282549999995",1,FALSE,"KRT10","KRT10"
138,"ILMN_1781819","PAPSS1","3'-phosphoadenosine 5'-phosphosulfate synthase 1 (PAPSS1), mRNA.","Chr4: 108.754882",13.25,"N/A","N/A","N/A",0.656,145,0.0000000000000000003186,"0.40699999999999198","0.20200000000000001",9061,"4","108.754881999999",1,FALSE,"PAPSS1","PAPSS1"
139,"ILMN_1779076","HINT3","histidine triad nucleotide binding protein 3 (HINT3), mRNA.","Chr6: 126.337715",7.343,"N/A","N/A","N/A",0.655,145,0.0000000000000000003962,"--","0.425999999999993",135114,"6","126.337715",1,FALSE,"HINT3","HINT3"
140,"ILMN_1681543","RHBDD1","rhomboid domain containing 1 (RHBDD1), mRNA.","Chr2: 227.569242",7.684,"N/A","N/A","N/A",0.654,145,0.0000000000000000004508,"0.27700000000000002","0.187",84236,"2","227.569242",1,FALSE,"RHBDD1","RHBDD1"
141,"ILMN_1790518","PHF16","PHD finger protein 16 (PHF16), transcript variant 2, mRNA.","ChrUn: 1.000000",8.641,"N/A","N/A","N/A",0.654,145,0.0000000000000000004538,"0.27700000000000002","0.45500000000000002",9767,"X","46.9122759999998",1,FALSE,"PHF16","PHF16"
142,"ILMN_1691476","MYLK","myosin, light chain kinase (MYLK), transcript variant 8, mRNA.","Chr3: 124.814653",9.616,"N/A","N/A","N/A",0.654,145,0.0000000000000000005058,"0.46700000000000003","0.13500000000000001",4638,"3","124.81465300000001",1,FALSE,"MYLK","MYLK"
143,"ILMN_1778358","ATP8A1","ATPase, aminophospholipid transporter (APLT), Class I, type 8A, member 1 (ATP8A1), mRNA.","Chr4: 42.109601",7.083,"N/A","N/A","N/A",0.653,145,0.0000000000000000005189,"0.435","-1.7000000000000001E-2",10396,"4","42.1096009999996",1,FALSE,"ATP8A1","ATP8A1"
144,"ILMN_1695276","MAPRE2","microtubule-associated protein, RP/EB family, member 2 (MAPRE2), mRNA.","Chr18: 30.975468",12.397,"N/A","N/A","N/A",0.653,145,0.0000000000000000005242,"0.312","0.13400000000000001",10982,"18","30.9754679999999",1,FALSE,"MAPRE2","MAPRE2"
146,"ILMN_1700546","ELOVL6","ELOVL family member 6, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast) (ELOVL6), mRNA.","Chr4: 111.190720",7.822,"N/A","N/A","N/A",0.653,145,0.0000000000000000005562,"0.38100000000000001","0.28899999999999199",79071,"4","111.19072",1,FALSE,"ELOVL6","ELOVL6"
147,"ILMN_1736704","DIXDC1","DIX domain containing 1 (DIXDC1), transcript variant 2, mRNA.","ChrUn: 1.000000",8.894,"N/A","N/A","N/A",0.653,145,0.0000000000000000005694,"0.26","-0.253",85458,"11","111.927144",1,FALSE,"DIXDC1","DIXDC1"
148,"ILMN_1744034","GPR27","G protein-coupled receptor 27 (GPR27), mRNA.","Chr3: 71.886733",7.217,"N/A","N/A","N/A",0.653,145,0.0000000000000000005811,"0.29599999999999199","6.9000000000000006E-2",2850,"3","71.886733000000007",1,FALSE,"GPR27","GPR27"
149,"ILMN_1727080","MYO6","myosin VI (MYO6), mRNA.","Chr6: 76.681376",7.71,"N/A","N/A","N/A",0.652,145,0.0000000000000000006462,"0.367999999999998","0.28499999999999198",4646,"6","76.681376",1,FALSE,"MYO6","MYO6"
150,"ILMN_1719256","CKS1B","CDC28 protein kinase regulatory subunit 1B (CKS1B), mRNA.","Chr1: 153.217209",8.743,"N/A","N/A","N/A",0.652,145,0.0000000000000000006573,"0.22800000000000001","0.192",1163,"1","153.217209",1,FALSE,"CKS1B","CKS1B"
151,"ILMN_1716816","TMEM87A","transmembrane protein 87A (TMEM87A), mRNA.","Chr15: 40.290188",13.645,"N/A","N/A","N/A",0.651,145,0.0000000000000000007215,"--","-1.2E-2",25963,"15","40.290188000000001",1,FALSE,"TMEM87A","TMEM87A"
152,"ILMN_1769751","PIGG","phosphatidylinositol glycan anchor biosynthesis, class G (PIGG), mRNA.","Chr4: 0.517656",7.748,"N/A","N/A","N/A",0.651,145,0.0000000000000000007841,"--","--",54872,"4","0.51765600000000001",1,FALSE,"PIGG","PIGG"
153,"ILMN_1746588","TALDO1","transaldolase 1 (TALDO1), mRNA.","Chr11: 0.754363",14.367,"N/A","N/A","N/A",0.651,145,0.0000000000000000008143,"--","0.47399999999999198",6888,"11","0.75436300000000001",1,FALSE,"TALDO1","TALDO1"
154,"ILMN_1804382","TMEM116","transmembrane protein 116 (TMEM116), mRNA.","Chr12: 110.853899",7.7,"N/A","N/A","N/A",0.65,145,0.0000000000000000008641,"--","-3.4000000000000002E-2",89894,"12","110.853899",1,FALSE,"TMEM116","TMEM116"
156,"ILMN_1794825","ALDH3A2","aldehyde dehydrogenase 3 family, member A2 (ALDH3A2), transcript variant 1, mRNA.","Chr17: 19.520958",10.096,"N/A","N/A","N/A",0.649,145,0.000000000000000001055,"0.51","0.51500000000000001",224,"17","19.520958",1,FALSE,"ALDH3A2","ALDH3A2"
157,"ILMN_1772692","DICER1","Dicer1, Dcr-1 homolog (Drosophila) (DICER1), transcript variant 1, mRNA.","Chr14: 94.623147",10.035,"N/A","N/A","N/A",0.649,145,0.000000000000000001124,"0.34499999999999198","0.25600000000000001",23405,"14","94.623147000000003",1,FALSE,"DICER1","DICER1"
158,"ILMN_1707649","MPDZ","multiple PDZ domain protein (MPDZ), mRNA.","Chr9: 13.096887",10.292,"N/A","N/A","N/A",0.648,145,0.00000000000000000121,"0.40100000000000002","0.27200000000000002",8777,"9","13.096887000000001",1,FALSE,"MPDZ","MPDZ"
159,"ILMN_1814213","PQLC3","PQ loop repeat containing 3 (PQLC3), mRNA.","Chr2: 11.235970",8.244,"N/A","N/A","N/A",0.647,145,0.000000000000000001438,"--","-0.04",130814,"2","11.23597",1,FALSE,"PQLC3","PQLC3"
160,"ILMN_1753502","IGSF11","immunoglobulin superfamily, member 11 (IGSF11), transcript variant 1, mRNA.","Chr3: 120.102495",10.099,"N/A","N/A","N/A",0.647,145,0.000000000000000001576,"0.27900000000000003","0.185",152404,"3","120.102495",1,FALSE,"IGSF11","IGSF11"
161,"ILMN_1733248","NRBP2","nuclear receptor binding protein 2 (NRBP2), mRNA.","Chr8: 144.988174",13.347,"N/A","N/A","N/A",0.646,145,0.000000000000000001648,"--","0.303999999999996",340371,"8","144.988173999998",1,FALSE,"NRBP2","NRBP2"
162,"ILMN_1758673","SLC44A1","solute carrier family 44, member 1 (SLC44A1), mRNA.","ChrUn: 1.000000",14.296,"N/A","N/A","N/A",0.646,145,0.000000000000000001719,"--","0.40200000000000002",23446,"9","105.24462200000001",1,FALSE,"SLC44A1","SLC44A1"
163,"ILMN_1780255","KLK6","kallikrein 6 (neurosin, zyme) (KLK6), transcript variant A, mRNA.","Chr19: 56.153850",14.805,"N/A","N/A","N/A",0.645,145,0.000000000000000002005,"0.40200000000000002","-3.2000000000000001E-2",5653,"19","56.1538499999998",1,FALSE,"KLK6","KLK6"
164,"ILMN_1678548","AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3 (AGPAT3), transcript variant 2, mRNA.","Chr21: 44.228239",8.788,"N/A","N/A","N/A",0.645,145,0.000000000000000002092,"0.35399999999999199","0.33600000000000002",56894,"21","44.228239000000002",1,FALSE,"AGPAT3","AGPAT3"
165,"ILMN_1741003","ANXA5","annexin A5 (ANXA5), mRNA.","Chr4: 122.808996",12.971,"N/A","N/A","N/A",0.644,145,0.0000000000000000022,"0.46100000000000002","0.39200000000000002",308,"4","122.808995999999",1,FALSE,"ANXA5","ANXA5"
166,"ILMN_1795839","SCCPDH","saccharopine dehydrogenase (putative) (SCCPDH), mRNA.","Chr1: 244.997502",10.915,"N/A","N/A","N/A",0.644,145,0.000000000000000002262,"--","-0.26900000000000002",51097,"1","244.997502",1,FALSE,"SCCPDH","SCCPDH"
167,"ILMN_1796801","ABCA8","ATP-binding cassette, sub-family A (ABC1), member 8 (ABCA8), mRNA.","Chr17: 64.375585",10.224,"N/A","N/A","N/A",0.643,145,0.000000000000000002886,"--","--",10351,"17","64.375585000000001",1,FALSE,"ABCA8","ABCA8"
168,"ILMN_1697268","EMILIN2","elastin microfibril interfacer 2 (EMILIN2), mRNA.","Chr18: 2.903925",9.108,"N/A","N/A","N/A",0.643,145,0.00000000000000000297,"0.377","2.8000000000000001E-2",84034,"18","2.9039250000000001",1,FALSE,"EMILIN2","EMILIN2"
169,"ILMN_1721225","C20orf4","chromosome 20 open reading frame 4 (C20orf4), mRNA.","Chr20: 34.307957",8.35,"N/A","N/A","N/A",0.642,145,0.000000000000000003246,"--","--",25980,"20","34.307957000000002",1,TRUE,"C20ORF4","C20orf4"
170,"ILMN_1667711","HRASLS3","HRAS-like suppressor 3 (HRASLS3), mRNA.","Chr11: 63.099025",14.896,"N/A","N/A","N/A",0.641,145,0.000000000000000003719,"0.34200000000000003","--",11145,"11","63.0990249999996",1,FALSE,"HRASLS3","HRASLS3"
171,"ILMN_1660880","RNH1","ribonuclease/angiogenin inhibitor 1 (RNH1), transcript variant 8, mRNA.","Chr11: 0.484731",8.689,"N/A","N/A","N/A",0.641,145,0.000000000000000003751,"0.433","--",6050,"11","0.48473100000000002",1,FALSE,"RNH1","RNH1"
172,"ILMN_1703955","FBXO32","F-box protein 32 (FBXO32), transcript variant 1, mRNA.","Chr8: 124.584719",11.111,"N/A","N/A","N/A",0.641,145,0.000000000000000004082,"0.368999999999999","-0.01",114907,"8","124.58471900000001",1,FALSE,"FBXO32","FBXO32"
174,"ILMN_1724898","NFE2L3","nuclear factor (erythroid-derived 2)-like 3 (NFE2L3), mRNA.","Chr7: 26.191797",7.096,"N/A","N/A","N/A",0.64,145,0.000000000000000004571,"0.443","-0.20499999999999199",9603,"7","26.191797000000001",1,FALSE,"NFE2L3","NFE2L3"
175,"ILMN_1707339","BTG3","BTG family, member 3 (BTG3), mRNA.","Chr21: 17.888312",8.468,"N/A","N/A","N/A",0.64,145,0.000000000000000004639,"0.40200000000000002","0.09",10950,"21","17.8883119999999",1,FALSE,"BTG3","BTG3"
176,"ILMN_1748438","POLR2G","polymerase (RNA) II (DNA directed) polypeptide G (POLR2G), mRNA.","Chr11: 62.289709",11.086,"N/A","N/A","N/A",0.639,145,0.000000000000000004976,"0.35599999999999199","-0.146999999999995",5436,"11","62.289709000000002",1,FALSE,"POLR2G","POLR2G"
177,"ILMN_1736847","MED8","mediator of RNA polymerase II transcription, subunit 8 homolog (S. cerevisiae) (MED8), transcript variant 4, mRNA.","Chr1: 43.623347",7.645,"N/A","N/A","N/A",0.638,145,0.000000000000000006428,"--","1.7000000000000001E-2",112950,"1","43.623347000000003",1,FALSE,"MED8","MED8"
180,"ILMN_1712634","TIA1","TIA1 cytotoxic granule-associated RNA binding protein (TIA1), transcript variant 1, mRNA.","Chr2: 70.293360",8.074,"N/A","N/A","N/A",0.637,145,0.000000000000000007261,"--","-0.29899999999999199",7072,"2","70.293360000000007",1,FALSE,"TIA1","TIA1"
181,"ILMN_1804854","CTNNA1","catenin (cadherin-associated protein), alpha 1, 102kDa (CTNNA1), mRNA.","Chr5: 138.298089",13.504,"N/A","N/A","N/A",0.636,145,0.000000000000000008053,"0.311","0.503",1495,"5","138.298089",1,FALSE,"CTNNA1","CTNNA1"
182,"ILMN_1683263","TSPAN8","tetraspanin 8 (TSPAN8), mRNA.","Chr12: 69.805389",9.567,"N/A","N/A","N/A",0.636,145,0.000000000000000008276,"--","-7.0000000000000007E-2",7103,"12","69.805389000000005",1,FALSE,"TSPAN8","TSPAN8"
183,"ILMN_1762666","DHRS4","dehydrogenase/reductase (SDR family) member 4 (DHRS4), mRNA.","Chr14: 23.505030",7.365,"N/A","N/A","N/A",0.636,145,0.0000000000000000085,"0.41799999999999199","0.63500000000000001",10901,"14","23.505030000000001",1,FALSE,"DHRS4","DHRS4"
185,"ILMN_1654194","FLJ11506","hypothetical protein FLJ11506 (FLJ11506), mRNA.","Chr15: 65.280588",9.519,"N/A","N/A","N/A",-0.635,145,0.000000000000000009968,"--","--",79719,"15","65.280587999999497",-1,FALSE,"FLJ11506","FLJ11506"
187,"ILMN_1657888","SALL1","sal-like 1 (Drosophila) (SALL1), mRNA.","ChrUn: 1.000000",7.062,"N/A","N/A","N/A",0.633,145,0.0000000000000000138,"0.40799999999999198","0.25600000000000001",6299,"16","51.135975000000002",1,FALSE,"SALL1","SALL1"
188,"ILMN_1676383","ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6 (ENPP6), mRNA.","Chr4: 185.247162",8.706,"N/A","N/A","N/A",0.633,145,0.00000000000000001418,"0.38700000000000001","0.39400000000000002",133121,"4","185.247162",1,FALSE,"ENPP6","ENPP6"
189,"ILMN_1798458","KIAA1026","kazrin (KIAA1026), transcript variant B, mRNA.","Chr1: 15.265043",9.13,"N/A","N/A","N/A",0.633,145,0.00000000000000001419,"0.186","--",23254,"1","15.265043",1,FALSE,"KIAA1026","KIAA1026"
190,"ILMN_1780799","ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2 (autotaxin) (ENPP2), transcript variant 1, mRNA.","Chr8: 120.638967",14.615,"N/A","N/A","N/A",0.633,145,0.00000000000000001421,"0.498","0.363999999999994",5168,"8","120.638966999999",1,FALSE,"ENPP2","ENPP2"
191,"ILMN_1733221","C9orf164","chromosome 9 open reading frame 164 (C9orf164), mRNA.","Chr9: 91.166609",12.052,"N/A","N/A","N/A",0.632,145,0.00000000000000001487,"--","--",349236,"9","91.166608999999497",1,TRUE,"C9ORF164","C9orf164"
192,"ILMN_1810712","ARHGEF12","Rho guanine nucleotide exchange factor (GEF) 12 (ARHGEF12), mRNA.","Chr11: 119.865780",8.19,"N/A","N/A","N/A",-0.631,145,0.00000000000000001716,"0.33200000000000002","0.34300000000000003",23365,"11","119.86578",-1,FALSE,"ARHGEF12","ARHGEF12"
193,"ILMN_1669268","RKHD1","ring finger and KH domain containing 1 (RKHD1), mRNA.","Chr19: 1.506114",7.37,"N/A","N/A","N/A",0.631,145,0.00000000000000001765,"0.207999999999994","--",399664,"19","1.506114",1,FALSE,"RKHD1","RKHD1"
194,"ILMN_1669940","TMEM38B","transmembrane protein 38B (TMEM38B), mRNA.","Chr9: 107.576093",7.853,"N/A","N/A","N/A",0.631,145,0.00000000000000001804,"--","0.46899999999999198",55151,"9","107.576093",1,FALSE,"TMEM38B","TMEM38B"
195,"ILMN_1759920","CTTNBP2","cortactin binding protein 2 (CTTNBP2), mRNA.","Chr7: 117.151854",7.31,"N/A","N/A","N/A",0.631,145,0.00000000000000001876,"0.34599999999999198","-6.8000000000000005E-2",83992,"7","117.151854",1,FALSE,"CTTNBP2","CTTNBP2"
196,"ILMN_1688842","WDFY2","WD repeat and FYVE domain containing 2 (WDFY2), mRNA.","ChrUn: 1.000000",7.299,"N/A","N/A","N/A",0.631,145,0.00000000000000001897,"--","0.127",115825,"13","51.5844549999997",1,FALSE,"WDFY2","WDFY2"
197,"ILMN_1726222","FLOT2","flotillin 2 (FLOT2), mRNA.","Chr17: 24.230499",13.788,"N/A","N/A","N/A",-0.63,145,0.00000000000000002039,"0.365999999999996","0.34799999999999198",2319,"17","24.2304989999997",-1,FALSE,"FLOT2","FLOT2"
198,"ILMN_1679188","ATP5S","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B) (ATP5S), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.","Chr14: 49.858006",8.114,"N/A","N/A","N/A",0.63,145,0.00000000000000002055,"0.24","-1E-3",27109,"14","49.858006000000003",1,FALSE,"ATP5S","ATP5S"
199,"ILMN_1728742","C5orf4","chromosome 5 open reading frame 4 (C5orf4), transcript variant 2, mRNA.","Chr5: 154.178616",10.019,"N/A","N/A","N/A",0.63,145,0.00000000000000002214,"--","--",10826,"5","154.17861600000001",1,TRUE,"C5ORF4","C5orf4"
200,"ILMN_1713422","ST18","suppression of tumorigenicity 18 (breast carcinoma) (zinc finger protein) (ST18), mRNA.","Chr8: 53.186838",8.722,"N/A","N/A","N/A",0.629,145,0.00000000000000002286,"--","-0.174999999999992",9705,"8","53.186838000000002",1,FALSE,"ST18","ST18"
201,"ILMN_1712673","SASH1","SAM and SH3 domain containing 1 (SASH1), mRNA.","Chr6: 148.914326",12.053,"N/A","N/A","N/A",0.629,145,0.00000000000000002584,"--","0.55800000000000005",23328,"6","148.914325999998",1,FALSE,"SASH1","SASH1"
202,"ILMN_1771689","EXDL2","exonuclease 3'-5' domain-like 2 (EXDL2), mRNA.","Chr14: 68.778515",9.017,"N/A","N/A","N/A",0.628,145,0.00000000000000002627,"--","-0.42199999999999199",55218,"14","68.7785149999998",1,FALSE,"EXDL2","EXDL2"
203,"ILMN_1715635","ATP6V0E1","ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1 (ATP6V0E1), mRNA.","Chr5: 172.379849",9.325,"N/A","N/A","N/A",0.628,145,0.00000000000000002699,"0.223","--",8992,"5","172.37984900000001",1,FALSE,"ATP6V0E1","ATP6V0E1"
204,"ILMN_1671607","DSCAML1","Down syndrome cell adhesion molecule like 1 (DSCAML1), mRNA.","Chr11: 116.803832",8.062,"N/A","N/A","N/A",0.628,145,0.00000000000000002734,"0.28799999999999198","-0.54400000000000004",57453,"11","116.803832",1,FALSE,"DSCAML1","DSCAML1"
205,"ILMN_1747460","C22orf5","chromosome 22 open reading frame 5 (C22orf5), mRNA.","Chr22: 36.945607",10.457,"N/A","N/A","N/A",0.628,145,0.00000000000000002736,"--","--",25829,"22","36.945607000000003",1,TRUE,"C22ORF5","C22orf5"
206,"ILMN_1742089","NLN","neurolysin (metallopeptidase M3 family) (NLN), mRNA.","Chr5: 65.154975",7.124,"N/A","N/A","N/A",0.627,145,0.00000000000000003226,"0.52600000000000002","0.612999999999992",57486,"5","65.154974999999496",1,FALSE,"NLN","NLN"
207,"ILMN_1782922","PDE4B","phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila) (PDE4B), transcript variant b, mRNA.","Chr1: 66.611705",7.844,"N/A","N/A","N/A",0.627,145,0.00000000000000003289,"0.66400000000000003","8.69999999999998E-2",5142,"1","66.611705000000001",1,FALSE,"PDE4B","PDE4B"
208,"ILMN_1714397","CRYL1","crystallin, lambda 1 (CRYL1), mRNA.","ChrUn: 1.000000",10.128,"N/A","N/A","N/A",0.627,145,0.00000000000000003363,"0.34300000000000003","0.41799999999999199",51084,"13","20.4036669999998",1,FALSE,"CRYL1","CRYL1"
209,"ILMN_1726108","LASS2","LAG1 homolog, ceramide synthase 2 (S. cerevisiae) (LASS2), transcript variant 1, mRNA.","ChrUn: 1.000000",10.202,"N/A","N/A","N/A",0.627,145,0.00000000000000003416,"0.47899999999999199","0.66800000000000004",29956,"1","150.96058300000001",1,FALSE,"LASS2","LASS2"
210,"ILMN_1743806","MIF4GD","MIF4G domain containing (MIF4GD), mRNA.","Chr17: 70.774050",7.786,"N/A","N/A","N/A",0.626,145,0.00000000000000003641,"--","-0.13300000000000001",57409,"17","70.774050000000003",1,FALSE,"MIF4GD","MIF4GD"
211,"ILMN_1773342","MYO1E","myosin IE (MYO1E), mRNA.","Chr15: 57.216279",7.258,"N/A","N/A","N/A",0.626,145,0.00000000000000003685,"0.308","0.29199999999999199",4643,"15","57.216279",1,FALSE,"MYO1E","MYO1E"
212,"ILMN_1788363","MLH1","mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli) (MLH1), mRNA.","Chr3: 37.065502",9.15,"N/A","N/A","N/A",0.625,145,0.00000000000000004155,"0.318","-8.0000000000000002E-3",4292,"3","37.065502000000002",1,FALSE,"MLH1","MLH1"
213,"ILMN_1783931","PPAP2A","phosphatidic acid phosphatase type 2A (PPAP2A), transcript variant 2, mRNA.","Chr5: 54.756746",10.864,"N/A","N/A","N/A",0.625,145,0.00000000000000004373,"0.438","-4.5999999999999902E-2",8611,"5","54.756746",1,FALSE,"PPAP2A","PPAP2A"
214,"ILMN_1798123","ELOVL1","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1 (ELOVL1), mRNA.","Chr1: 43.601916",9.556,"N/A","N/A","N/A",0.625,145,0.0000000000000000444,"0.39400000000000002","0.41099999999999198",64834,"1","43.601916000000003",1,FALSE,"ELOVL1","ELOVL1"
215,"ILMN_1657483","SEC23B","Sec23 homolog B (S. cerevisiae) (SEC23B), transcript variant 1, mRNA.","Chr20: 18.489364",8.953,"N/A","N/A","N/A",0.625,145,0.00000000000000004618,"--","-6.7000000000000004E-2",10483,"20","18.4893639999997",1,FALSE,"SEC23B","SEC23B"
216,"ILMN_1753716","EIF2B1","eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa (EIF2B1), mRNA.","Chr12: 122.671912",8.97,"N/A","N/A","N/A",0.624,145,0.00000000000000004869,"0.45900000000000002","2.8000000000000001E-2",1967,"12","122.67191200000001",1,FALSE,"EIF2B1","EIF2B1"
218,"ILMN_1676980","MTSS1","metastasis suppressor 1 (MTSS1), mRNA.","Chr8: 125.632968",8.405,"N/A","N/A","N/A",0.623,145,0.00000000000000005936,"0.34599999999999198","0.45700000000000002",9788,"8","125.63296800000001",1,FALSE,"MTSS1","MTSS1"
219,"ILMN_1687074","CDC14B","CDC14 cell division cycle 14 homolog B (S. cerevisiae) (CDC14B), transcript variant 3, mRNA.","ChrUn: 1.000000",8.087,"N/A","N/A","N/A",0.623,145,0.00000000000000006235,"0.27100000000000002","0.35699999999999199",8555,"9","96.4902409999996",1,FALSE,"CDC14B","CDC14B"
221,"ILMN_1772706","C10orf32","chromosome 10 open reading frame 32 (C10orf32), mRNA.","Chr10: 104.604121",8.896,"N/A","N/A","N/A",0.622,145,0.00000000000000006575,"--","--",119032,"10","104.60412100000001",1,TRUE,"C10ORF32","C10orf32"
222,"ILMN_1713934","LITAF","lipopolysaccharide-induced TNF factor (LITAF), mRNA.","Chr16: 11.549762",12.756,"N/A","N/A","N/A",0.622,145,0.00000000000000007121,"0.44400000000000001","0.45500000000000002",9516,"16","11.5497619999999",1,FALSE,"LITAF","LITAF"
223,"ILMN_1704985","CYP27A1","cytochrome P450, family 27, subfamily A, polypeptide 1 (cerebrotendinous xanthomatosis)","Chr2: 219.387910",11.08,"N/A","N/A","N/A",0.622,145,0.00000000000000007252,"0.491999999999997","0.70199999999999196",1593,"2","219.38791000000001",1,FALSE,"CYP27A1","CYP27A1"
224,"ILMN_1722642","REEP3","receptor accessory protein 3 (REEP3), mRNA.","Chr10: 65.051606",7.042,"N/A","N/A","N/A",0.622,145,0.00000000000000007274,"0.249","0.57799999999999196",221035,"10","65.051606000000007",1,FALSE,"REEP3","REEP3"
225,"ILMN_1688886","GPC5","glypican 5 (GPC5), mRNA.","Chr13: 92.317385",9.569,"N/A","N/A","N/A",-0.621,145,0.00000000000000008117,"0.25800000000000001","-0.11600000000000001",2262,"13","92.317385000000002",-1,FALSE,"GPC5","GPC5"
226,"ILMN_1751378","RARS","arginyl-tRNA synthetase (RARS), mRNA.","Chr5: 167.878685",10.574,"N/A","N/A","N/A",-0.621,145,0.00000000000000008189,"--","0.102999999999999",5917,"5","167.878684999999",-1,FALSE,"RARS","RARS"
227,"ILMN_1661409","C3orf63","chromosome 3 open reading frame 63 (C3orf63), mRNA.","Chr3: 56.630278",7.369,"N/A","N/A","N/A",0.62,145,0.0000000000000000925,"--","--",23272,"3","56.6302779999995",1,TRUE,"C3ORF63","C3orf63"
228,"ILMN_1674620","SGCE","sarcoglycan, epsilon (SGCE), mRNA.","Chr7: 94.066091",10.806,"N/A","N/A","N/A",0.62,145,0.0000000000000000968,"0.50600000000000001","0.237999999999992",8910,"7","94.066091",1,FALSE,"SGCE","SGCE"
229,"ILMN_1745962","FBXO7","F-box protein 7 (FBXO7), transcript variant 2, mRNA.","Chr22: 31.224431",11.134,"N/A","N/A","N/A",0.619,145,0.0000000000000001014,"0.15","-1.7000000000000001E-2",25793,"22","31.2244309999999",1,FALSE,"FBXO7","FBXO7"
230,"ILMN_1756673","C5orf37","chromosome 5 open reading frame 37 (C5orf37), mRNA.","Chr5: 75.016818",7.531,"N/A","N/A","N/A",0.618,145,0.0000000000000001167,"--","--",134359,"5","75.016818000000001",1,TRUE,"C5ORF37","C5orf37"
231,"ILMN_1696420","BRD7","bromodomain containing 7 (BRD7), mRNA.","Chr16: 48.912118",8.702,"N/A","N/A","N/A",0.618,145,0.0000000000000001197,"0.25","-8.3000000000000004E-2",29117,"16","48.912118",1,FALSE,"BRD7","BRD7"
233,"ILMN_1738750","TFCP2","transcription factor CP2 (TFCP2), mRNA.","Chr12: 49.775157",8.292,"N/A","N/A","N/A",0.618,145,0.0000000000000001248,"--","--",7024,"12","49.775157",1,FALSE,"TFCP2","TFCP2"
234,"ILMN_1673445","BRMS1","breast cancer metastasis suppressor 1 (BRMS1), transcript variant 3, mRNA.","Chr11: 65.865079",7.355,"N/A","N/A","N/A",0.618,145,0.0000000000000001306,"0.35","-0.44800000000000001",25855,"11","65.865078999999497",1,FALSE,"BRMS1","BRMS1"
