"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign","symbol_change","orig.symbol","new.symbol"
325,"ILMN_1677401","ZDHHC14","zinc finger, DHHC-type containing 14 (ZDHHC14), transcript variant 1, mRNA.","Chr6: 158.014808",13.222,"N/A","N/A","N/A",0.589,145,0.000000000000006162,"--","-0.33900000000000002",79683,"6","158.014807999998",1,FALSE,"ZDHHC14","ZDHHC14"
326,"ILMN_1775875","KLHDC1","kelch domain containing 1 (KLHDC1), mRNA.","Chr14: 49.289092",8.121,"N/A","N/A","N/A",0.589,145,0.000000000000006727,"--","-0.22900000000000001",122773,"14","49.289091999999499",1,FALSE,"KLHDC1","KLHDC1"
328,"ILMN_1664012","CANT1","calcium activated nucleotidase 1 (CANT1), mRNA.","Chr17: 74.499665",8.423,"N/A","N/A","N/A",0.589,145,0.000000000000006837,"0.35799999999999199","0.14199999999999199",124583,"17","74.499664999999496",1,FALSE,"CANT1","CANT1"
329,"ILMN_1799744","GALC","galactosylceramidase (GALC), transcript variant 1, mRNA.","Chr14: 87.469377",9.83,"N/A","N/A","N/A",0.589,145,0.000000000000006895,"0.38500000000000001","-0.505",2581,"14","87.469376999999497",1,FALSE,"GALC","GALC"
330,"ILMN_1742260","SSFA2","sperm specific antigen 2 (SSFA2), mRNA.","Chr2: 182.495136",8.003,"N/A","N/A","N/A",0.589,145,0.000000000000006907,"--","0.29699999999999199",6744,"2","182.495136",1,FALSE,"SSFA2","SSFA2"
332,"ILMN_1651354","SPP1","secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1) (SPP1), transcript variant 2, mRNA.","Chr4: 89.122810",17.665,"N/A","N/A","N/A",0.588,145,0.000000000000007235,"--","0.126",6696,"4","89.122810000000001",1,FALSE,"SPP1","SPP1"
334,"ILMN_1705253","PTPRD","protein tyrosine phosphatase, receptor type, D (PTPRD), transcript variant 4, mRNA.","ChrUn: 1.000000",8.326,"N/A","N/A","N/A",0.588,145,0.000000000000007515,"0.425999999999993","0.28199999999999198",5789,"9","8.3142460000000007",1,FALSE,"PTPRD","PTPRD"
336,"ILMN_1789526","BAT5","HLA-B associated transcript 5 (BAT5), mRNA.","Chr6: 31.762928",9.023,"N/A","N/A","N/A",0.587,145,0.000000000000008557,"0.210999999999997","0.10100000000000001",7920,"6","31.7629279999998",1,FALSE,"BAT5","BAT5"
339,"ILMN_1664366","LUZP1","leucine zipper protein 1 (LUZP1), mRNA.","Chr1: 23.284175",9.594,"N/A","N/A","N/A",-0.586,145,0.000000000000009594,"0.374","7.0999999999999702E-2",7798,"1","23.284175000000001",-1,FALSE,"LUZP1","LUZP1"
340,"ILMN_1718751","SGK2","serum/glucocorticoid regulated kinase 2 (SGK2), transcript variant 2, mRNA.","Chr20: 41.647456",7.509,"N/A","N/A","N/A",0.586,145,0.00000000000001028,"0.28999999999999199","0.48299999999999199",10110,"20","41.6474559999997",1,FALSE,"SGK2","SGK2"
342,"ILMN_1704210","CNTNAP4","contactin associated protein-like 4 (CNTNAP4), transcript variant 1, mRNA.","ChrUn: 1.000000",11.109,"N/A","N/A","N/A",0.585,145,0.00000000000001072,"0.22","-0.28199999999999198",85445,"16","76.277277999999498",1,FALSE,"CNTNAP4","CNTNAP4"
343,"ILMN_1714527","VAMP3","vesicle-associated membrane protein 3 (cellubrevin) (VAMP3), mRNA.","Chr1: 7.763820",12.524,"N/A","N/A","N/A",0.585,145,0.00000000000001082,"--","-0.111",9341,"1","7.7638199999999902",1,FALSE,"VAMP3","VAMP3"
344,"ILMN_1705737","IMPDH2","IMP (inosine monophosphate) dehydrogenase 2 (IMPDH2), mRNA.","Chr3: 49.037192",11.058,"N/A","N/A","N/A",0.584,145,0.00000000000001224,"0.47599999999999199","-0.54700000000000004",3615,"3","49.0371919999996",1,FALSE,"IMPDH2","IMPDH2"
346,"ILMN_1760849","NETO2","neuropilin (NRP) and tolloid (TLL)-like 2 (NETO2), mRNA.","Chr16: 45.673355",8.366,"N/A","N/A","N/A",-0.583,145,0.00000000000001352,"0.33600000000000002","-0.41499999999999199",81831,"16","45.673355000000001",-1,FALSE,"NETO2","NETO2"
350,"ILMN_1743846","FAM123B","family with sequence similarity 123B (FAM123B), mRNA.","ChrUn: 1.000000",7.677,"N/A","N/A","N/A",-0.582,145,0.00000000000001625,"0.28999999999999199","--",139285,"X","64.185117000000005",-1,FALSE,"FAM123B","FAM123B"
352,"ILMN_1729318","TOR1AIP1","torsin A interacting protein 1 (TOR1AIP1), mRNA.","Chr1: 178.155166",9.434,"N/A","N/A","N/A",0.581,145,0.00000000000001817,"--","-0.433",26092,"1","178.15516600000001",1,FALSE,"TOR1AIP1","TOR1AIP1"
354,"ILMN_1718177","CYP20A1","cytochrome P450, family 20, subfamily A, polypeptide 1 (CYP20A1), transcript variant 2, mRNA.","Chr2: 203.862836",7.341,"N/A","N/A","N/A",0.581,145,0.00000000000001838,"--","0.377",57404,"2","203.862835999998",1,FALSE,"CYP20A1","CYP20A1"
356,"ILMN_1732071","HIST2H2BE","histone cluster 2, H2be (HIST2H2BE), mRNA.","Chr1: 148.123003",9.419,"N/A","N/A","N/A",0.581,145,0.00000000000001918,"--","-0.38600000000000001",8349,"1","148.12300300000001",1,FALSE,"HIST2H2BE","HIST2H2BE"
357,"ILMN_1784356","TTLL11","tubulin tyrosine ligase-like family, member 11 (TTLL11), mRNA.","Chr9: 123.624195",7.117,"N/A","N/A","N/A",0.581,145,0.00000000000001929,"--","-0.66500000000000004",158135,"9","123.624195",1,FALSE,"TTLL11","TTLL11"
360,"ILMN_1695941","EFCBP1","EF-hand calcium binding protein 1 (EFCBP1), mRNA.","Chr8: 92.038407",8.034,"N/A","N/A","N/A",0.579,145,0.00000000000002324,"0.29899999999999199","0.29799999999999199",64168,"8","92.038407000000007",1,FALSE,"EFCBP1","EFCBP1"
361,"ILMN_1667315","DKFZP434A0131","DKFZp434A0131 protein (DKFZP434A0131), transcript variant 1, mRNA.","Chr7: 74.831838",8.668,"N/A","N/A","N/A",0.579,145,0.0000000000000242,"--","--",54441,"7","74.831838000000005",1,FALSE,"DKFZP434A0131","DKFZP434A0131"
363,"ILMN_1692148","C20orf39","chromosome 20 open reading frame 39 (C20orf39), mRNA.","Chr20: 24.594810",8.844,"N/A","N/A","N/A",0.578,145,0.00000000000002715,"--","--",79953,"20","24.5948099999998",1,TRUE,"C20ORF39","C20orf39"
365,"ILMN_1712719","MAP7","microtubule-associated protein 7 (MAP7), mRNA.","Chr6: 136.706010",12.848,"N/A","N/A","N/A",0.577,145,0.00000000000002868,"0.374","--",9053,"6","136.706009999999",1,FALSE,"MAP7","MAP7"
366,"ILMN_1753297","C11orf67","chromosome 11 open reading frame 67 (C11orf67), mRNA.","Chr11: 77.231296",8.859,"N/A","N/A","N/A",0.577,145,0.00000000000002881,"0.242999999999998","--",28971,"11","77.231296",1,TRUE,"C11ORF67","C11orf67"
368,"ILMN_1723177","ANAPC5","anaphase promoting complex subunit 5 (ANAPC5), mRNA.","Chr12: 120.230749",12.662,"N/A","N/A","N/A",0.577,145,0.00000000000002908,"0.19400000000000001","4.8000000000000001E-2",51433,"12","120.230749",1,FALSE,"ANAPC5","ANAPC5"
369,"ILMN_1700923","ATG4C","ATG4 autophagy related 4 homolog C (S. cerevisiae) (ATG4C), transcript variant 8, mRNA.","Chr1: 63.073085",8.565,"N/A","N/A","N/A",0.577,145,0.00000000000002955,"0.27500000000000002","6.5000000000000002E-2",84938,"1","63.0730849999998",1,FALSE,"ATG4C","ATG4C"
370,"ILMN_1655137","ZCCHC11","zinc finger, CCHC domain containing 11 (ZCCHC11), transcript variant 3, mRNA.","Chr1: 52.662115",8.174,"N/A","N/A","N/A",0.577,145,0.00000000000002986,"--","0.105",23318,"1","52.662115",1,FALSE,"ZCCHC11","ZCCHC11"
371,"ILMN_1805725","B4GALNT1","beta-1,4-N-acetyl-galactosaminyl transferase 1 (B4GALNT1), mRNA.","Chr12: 56.306266",7.893,"N/A","N/A","N/A",-0.577,145,0.00000000000003006,"0.41299999999999198","-7.0000000000000007E-2",2583,"12","56.306266000000001",-1,FALSE,"B4GALNT1","B4GALNT1"
372,"ILMN_1777991","DYRK4","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4 (DYRK4), mRNA.","Chr12: 4.592981",9.004,"N/A","N/A","N/A",0.577,145,0.00000000000003143,"0.32800000000000001","-0.56299999999999195",8798,"12","4.592981",1,FALSE,"DYRK4","DYRK4"
375,"ILMN_1809040","LDLRAP1","low density lipoprotein receptor adaptor protein 1 (LDLRAP1), mRNA.","Chr1: 25.767676",8.639,"N/A","N/A","N/A",0.576,145,0.00000000000003465,"0.34899999999999198","0.435",26119,"1","25.767676000000002",1,FALSE,"LDLRAP1","LDLRAP1"
376,"ILMN_1765606","YAF2","YY1 associated factor 2 (YAF2), transcript variant 2, mRNA.","Chr12: 40.837206",8.468,"N/A","N/A","N/A",-0.576,145,0.00000000000003479,"--","0.128",10138,"12","40.837206000000002",-1,FALSE,"YAF2","YAF2"
378,"ILMN_1736863","TMEM140","transmembrane protein 140 (TMEM140), mRNA.","ChrUn: 1.000000",8.483,"N/A","N/A","N/A",0.575,145,0.00000000000003724,"--","0.55300000000000005",55281,"7","135.14807200000001",1,FALSE,"TMEM140","TMEM140"
385,"ILMN_1699472","ST3GAL3","ST3 beta-galactoside alpha-2,3-sialyltransferase 3 (ST3GAL3), transcript variant 6, mRNA.","Chr1: 44.169322",8.802,"N/A","N/A","N/A",-0.574,145,0.00000000000004427,"--","0.69399999999999196",6487,"1","44.169322000000001",-1,FALSE,"ST3GAL3","ST3GAL3"
386,"ILMN_1791840","RALBP1","ralA binding protein 1 (RALBP1), mRNA.","Chr18: 9.527980",8.487,"N/A","N/A","N/A",-0.574,145,0.00000000000004431,"0.439","1.4E-2",10928,"18","9.5279799999999906",-1,FALSE,"RALBP1","RALBP1"
389,"ILMN_1775901","PHF5A","PHD finger protein 5A (PHF5A), mRNA.","Chr22: 40.186149",7.626,"N/A","N/A","N/A",0.574,145,0.00000000000004712,"0.29099999999999199","8.5999999999999702E-2",84844,"22","40.186149",1,FALSE,"PHF5A","PHF5A"
390,"ILMN_1787280","C1orf135","chromosome 1 open reading frame 135 (C1orf135), mRNA.","Chr1: 26.033122",7.071,"N/A","N/A","N/A",-0.574,145,0.00000000000004719,"--","--",79000,"1","26.0331219999998",-1,TRUE,"C1ORF135","C1orf135"
391,"ILMN_1679134","NSMCE4A","non-SMC element 4 homolog A (S. cerevisiae) (NSMCE4A), mRNA.","Chr10: 123.708841",9.184,"N/A","N/A","N/A",0.573,145,0.00000000000004736,"--","-0.53800000000000003",54780,"10","123.70884100000001",1,FALSE,"NSMCE4A","NSMCE4A"
394,"ILMN_1752343","FAM13C1","family with sequence similarity 13, member C1 (FAM13C1), transcript variant 2, mRNA.","Chr10: 60.682712",8.071,"N/A","N/A","N/A",0.573,145,0.00000000000004848,"--","--",220965,"10","60.682712000000002",1,FALSE,"FAM13C1","FAM13C1"
395,"ILMN_1687971","CAPN3","calpain 3, (p94) (CAPN3), transcript variant 1, mRNA.","Chr15: 40.491480",13.028,"N/A","N/A","N/A",0.573,145,0.00000000000005139,"0.39600000000000002","-0.22600000000000001",825,"15","40.491480000000003",1,FALSE,"CAPN3","CAPN3"
398,"ILMN_1796208","SP2","Sp2 transcription factor (SP2), mRNA.","ChrUn: 1.000000",7.611,"N/A","N/A","N/A",0.572,145,0.00000000000005977,"--","-0.314",6668,"17","47.8961499999998",1,FALSE,"SP2","SP2"
399,"ILMN_1758548","NEK7","NIMA (never in mitosis gene a)-related kinase 7 (NEK7), mRNA.","Chr1: 196.555203",7.038,"N/A","N/A","N/A",0.571,145,0.00000000000006264,"0.362999999999992","0.23",140609,"1","196.55520300000001",1,FALSE,"NEK7","NEK7"
400,"ILMN_1748116","GEMIN8","gem (nuclear organelle) associated protein 8 (GEMIN8), transcript variant 3, mRNA.","ChrUn: 1.000000",8.059,"N/A","N/A","N/A",0.571,145,0.00000000000006572,"0.13200000000000001","2.5999999999999902E-2",54960,"X","14.008279",1,FALSE,"GEMIN8","GEMIN8"
401,"ILMN_1657497","KIAA0319","KIAA0319, dyslexia 2","Chr6: 24.652407",9.521,"N/A","N/A","N/A",-0.571,145,0.0000000000000662,"0.424999999999992","7.8E-2",9856,"6","24.652407",-1,FALSE,"KIAA0319","KIAA0319"
402,"ILMN_1769876","TBC1D2","TBC1 domain family, member 2 (TBC1D2), mRNA.","Chr9: 100.001298",7.942,"N/A","N/A","N/A",0.571,145,0.00000000000006803,"--","-0.221",55357,"9","100.00129800000001",1,FALSE,"TBC1D2","TBC1D2"
403,"ILMN_1685097","ASCC1","activating signal cointegrator 1 complex subunit 1 (ASCC1), mRNA.","Chr10: 73.526414",10.896,"N/A","N/A","N/A",0.57,145,0.00000000000006914,"--","9.9000000000000005E-2",51008,"10","73.526414000000003",1,FALSE,"ASCC1","ASCC1"
404,"ILMN_1795388","INSM2","insulinoma-associated 2 (INSM2), mRNA.","Chr14: 35.075924",7.753,"N/A","N/A","N/A",-0.57,145,0.00000000000006921,"0.123","0.363999999999994",84684,"14","35.075924000000001",-1,FALSE,"INSM2","INSM2"
405,"ILMN_1672504","PDXK","pyridoxal (pyridoxine, vitamin B6) kinase (PDXK), mRNA.","Chr21: 44.006485",14.159,"N/A","N/A","N/A",-0.57,145,0.00000000000007114,"--","0.25600000000000001",8566,"21","44.0064849999996",-1,FALSE,"PDXK","PDXK"
409,"ILMN_1698229","OPRL1","opiate receptor-like 1 (OPRL1), transcript variant 1, mRNA.","Chr20: 62.202163",7.246,"N/A","N/A","N/A",-0.569,145,0.00000000000007919,"0.57399999999999196","-0.308",4987,"20","62.2021629999998",-1,FALSE,"OPRL1","OPRL1"
410,"ILMN_1658460","FUSIP1","FUS interacting protein (serine/arginine-rich) 1 (FUSIP1), transcript variant 1, mRNA.","Chr1: 24.177855",8.598,"N/A","N/A","N/A",0.569,145,0.00000000000008219,"--","-8.8999999999999801E-2",10772,"1","24.177855000000001",1,FALSE,"FUSIP1","FUSIP1"
412,"ILMN_1708588","ADCY5","adenylate cyclase 5 (ADCY5), mRNA.","Chr3: 124.486126",7.156,"N/A","N/A","N/A",0.569,145,0.00000000000008438,"0.615999999999996","0.16400000000000001",111,"3","124.486126",1,FALSE,"ADCY5","ADCY5"
414,"ILMN_1665686","FAM38B","family with sequence similarity 38, member B (FAM38B), mRNA.","Chr18: 10.661147",8.384,"N/A","N/A","N/A",0.568,145,0.00000000000008842,"--","--",63895,"18","10.661147",1,FALSE,"FAM38B","FAM38B"
415,"ILMN_1720542","POLR2I","polymerase (RNA) II (DNA directed) polypeptide I, 14.5kDa (POLR2I), mRNA.","Chr19: 41.296961",13.25,"N/A","N/A","N/A",0.568,145,0.00000000000009075,"--","0.153",5438,"19","41.296961000000003",1,FALSE,"POLR2I","POLR2I"
417,"ILMN_1706960","KIAA1217","KIAA1217 (KIAA1217), mRNA.","Chr10: 24.876591",7.506,"N/A","N/A","N/A",-0.568,145,0.00000000000009175,"0.32900000000000001","--",56243,"10","24.876591000000001",-1,FALSE,"KIAA1217","KIAA1217"
419,"ILMN_1765857","SUPV3L1","suppressor of var1, 3-like 1 (S. cerevisiae) (SUPV3L1), mRNA.","Chr10: 70.638526",8.124,"N/A","N/A","N/A",-0.568,145,0.00000000000009774,"--","0.44600000000000001",6832,"10","70.6385259999998",-1,FALSE,"SUPV3L1","SUPV3L1"
421,"ILMN_1652333","FN3KRP","fructosamine-3-kinase-related protein (FN3KRP), mRNA.","Chr17: 78.278957",12.297,"N/A","N/A","N/A",0.567,145,0.000000000000102,"0.38100000000000001","--",79672,"17","78.278957000000005",1,FALSE,"FN3KRP","FN3KRP"
422,"ILMN_1795470","MTP18","mitochondrial protein 18 kDa (MTP18), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr22: 29.154940",9.344,"N/A","N/A","N/A",-0.567,145,0.0000000000001046,"0.27400000000000002","--",51537,"22","29.15494",-1,FALSE,"MTP18","MTP18"
423,"ILMN_1751228","C20orf46","chromosome 20 open reading frame 46 (C20orf46), mRNA.","Chr20: 1.109274",10.416,"N/A","N/A","N/A",-0.567,145,0.0000000000001104,"--","--",55321,"20","1.1092740000000001",-1,TRUE,"C20ORF46","C20orf46"
424,"ILMN_1680341","PPIE","peptidylprolyl isomerase E (cyclophilin E) (PPIE), transcript variant 2, mRNA.","Chr1: 39.987169",8,"N/A","N/A","N/A",0.566,145,0.0000000000001122,"0.22","-0.106",10450,"1","39.987169000000002",1,FALSE,"PPIE","PPIE"
426,"ILMN_1754279","FBXW7","F-box and WD repeat domain containing 7 (FBXW7), transcript variant 1, mRNA.","Chr4: 153.462092",10.688,"N/A","N/A","N/A",-0.566,145,0.0000000000001182,"0.372","-0.442",55294,"4","153.46209200000001",-1,FALSE,"FBXW7","FBXW7"
427,"ILMN_1712357","HNRPK","heterogeneous nuclear ribonucleoprotein K (HNRPK), transcript variant 3, mRNA.","Chr9: 85.776636",7.425,"N/A","N/A","N/A",0.566,145,0.0000000000001188,"0.42099999999999199","-9.09999999999999E-2",3190,"9","85.776635999999499",1,FALSE,"HNRPK","HNRPK"
428,"ILMN_1759991","MGC3731","hypothetical protein MGC3731 (MGC3731), mRNA.","Chr22: 36.417375",10.377,"N/A","N/A","N/A",0.566,145,0.0000000000001249,"0.29599999999999199","--",79159,"22","36.417375",1,FALSE,"MGC3731","MGC3731"
429,"ILMN_1727855","PEMT","phosphatidylethanolamine N-methyltransferase (PEMT), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr17: 17.435571",7.194,"N/A","N/A","N/A",0.565,145,0.0000000000001333,"0.493999999999999","0.426999999999994",10400,"17","17.4355709999999",1,FALSE,"PEMT","PEMT"
433,"ILMN_1732089","MGC3207","hypothetical protein MGC3207 (MGC3207), transcript variant 1, mRNA.","Chr19: 13.745964",10.001,"N/A","N/A","N/A",0.564,145,0.0000000000001459,"--","--",84245,"19","13.745964000000001",1,FALSE,"MGC3207","MGC3207"
436,"ILMN_1712636","NVL","nuclear VCP-like (NVL), transcript variant 2, mRNA.","Chr1: 222.481869",8.187,"N/A","N/A","N/A",0.564,145,0.0000000000001534,"--","-0.315",4931,"1","222.481868999998",1,FALSE,"NVL","NVL"
437,"ILMN_1672042","DOLPP1","dolichyl pyrophosphate phosphatase 1 (DOLPP1), mRNA.","Chr9: 130.892233",8.347,"N/A","N/A","N/A",0.564,145,0.0000000000001537,"0.33100000000000002","0.16300000000000001",57171,"9","130.892233",1,FALSE,"DOLPP1","DOLPP1"
438,"ILMN_1729216","CRYAB","crystallin, alpha B (CRYAB), mRNA.","Chr11: 111.284752",20.181,"N/A","N/A","N/A",0.563,145,0.0000000000001603,"0.303999999999996","0.16800000000000001",1410,"11","111.284752",1,FALSE,"CRYAB","CRYAB"
439,"ILMN_1655312","HPS5","Hermansky-Pudlak syndrome 5 (HPS5), transcript variant 3, mRNA.","Chr11: 18.257266",7.595,"N/A","N/A","N/A",0.563,145,0.0000000000001606,"0.28299999999999198","0.08",11234,"11","18.257266000000001",1,FALSE,"HPS5","HPS5"
440,"ILMN_1730504","AGPAT4","1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta) (AGPAT4), mRNA.","Chr6: 161.471206",12.358,"N/A","N/A","N/A",0.563,145,0.0000000000001622,"--","-0.184",56895,"6","161.471206",1,FALSE,"AGPAT4","AGPAT4"
441,"ILMN_1700507","CLASP1","cytoplasmic linker associated protein 1 (CLASP1), mRNA.","Chr2: 121.812028",10.602,"N/A","N/A","N/A",-0.563,145,0.0000000000001665,"0.219","-0.22900000000000001",23332,"2","121.812028",-1,FALSE,"CLASP1","CLASP1"
443,"ILMN_1681628","ZNF277P","zinc finger protein 277 pseudogene (ZNF277P), mRNA.","ChrUn: 1.000000",7.988,"N/A","N/A","N/A",0.563,145,0.0000000000001678,"--","--",11179,"7","112.206588",1,FALSE,"ZNF277P","ZNF277P"
444,"ILMN_1736428","MAL","mal, T-cell differentiation protein (MAL), transcript variant a, mRNA.","Chr2: 95.083177",9.281,"N/A","N/A","N/A",0.563,145,0.0000000000001682,"0.36099999999999199","8.5999999999999702E-2",4118,"2","95.083177000000006",1,FALSE,"MAL","MAL"
448,"ILMN_1716006","C18orf54","chromosome 18 open reading frame 54 (C18orf54), mRNA.","Chr18: 50.161651",7.126,"N/A","N/A","N/A",0.562,145,0.0000000000001838,"0.29399999999999199","--",162681,"18","50.1616509999999",1,TRUE,"C18ORF54","C18orf54"
449,"ILMN_1780170","APOD","apolipoprotein D (APOD), mRNA.","Chr3: 196.777220",17.483,"N/A","N/A","N/A",0.562,145,0.0000000000001852,"0.55500000000000005","-6.3E-2",347,"3","196.77722",1,FALSE,"APOD","APOD"
451,"ILMN_1772677","CNOT4","CCR4-NOT transcription complex, subunit 4 (CNOT4), transcript variant 1, mRNA.","Chr7: 134.697291",8.507,"N/A","N/A","N/A",-0.561,145,0.0000000000002054,"--","-0.65300000000000002",4850,"7","134.69729100000001",-1,FALSE,"CNOT4","CNOT4"
453,"ILMN_1765746","SFT2D3","SFT2 domain containing 3 (SFT2D3), mRNA.","Chr2: 128.177528",7.022,"N/A","N/A","N/A",0.561,145,0.0000000000002116,"--","-1.7999999999999901E-2",84826,"2","128.177528",1,FALSE,"SFT2D3","SFT2D3"
455,"ILMN_1805448","EPB41L2","erythrocyte membrane protein band 4.1-like 2 (EPB41L2), mRNA.","Chr6: 131.202612",9.715,"N/A","N/A","N/A",0.561,145,0.0000000000002182,"0.33900000000000002","-0.26800000000000002",2037,"6","131.202611999998",1,FALSE,"EPB41L2","EPB41L2"
456,"ILMN_1653613","PIGO","phosphatidylinositol glycan anchor biosynthesis, class O (PIGO), transcript variant 1, mRNA.","Chr9: 35.078959",7.344,"N/A","N/A","N/A",0.56,145,0.0000000000002321,"0.26200000000000001","-0.301999999999994",84720,"9","35.0789589999996",1,FALSE,"PIGO","PIGO"
463,"ILMN_1704253","C6orf106","chromosome 6 open reading frame 106 (C6orf106), transcript variant 2, mRNA.","Chr6: 34.663266",8.912,"N/A","N/A","N/A",-0.558,145,0.0000000000003121,"--","--",64771,"6","34.663266",-1,TRUE,"C6ORF106","C6orf106"
465,"ILMN_1739792","RHOG","ras homolog gene family, member G (rho G) (RHOG), mRNA.","Chr11: 3.804955",11.754,"N/A","N/A","N/A",0.558,145,0.0000000000003221,"0.318","7.6999999999999902E-2",391,"11","3.8049550000000001",1,FALSE,"RHOG","RHOG"
466,"ILMN_1738384","KIAA0100","KIAA0100 (KIAA0100), mRNA.","Chr17: 23.965797",10.012,"N/A","N/A","N/A",-0.557,145,0.0000000000003315,"--","--",9703,"17","23.9657969999998",-1,FALSE,"KIAA0100","KIAA0100"
467,"ILMN_1762033","NAPE-PLD","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D (NAPE-PLD), mRNA.","Chr7: 102.528580",7.678,"N/A","N/A","N/A",0.557,145,0.000000000000338,"0.45800000000000002","--",222236,"7","102.52858000000001",1,FALSE,"NAPE-PLD","NAPE-PLD"
468,"ILMN_1793598","APIP","APAF1 interacting protein (APIP), mRNA.","Chr11: 34.866504",8.975,"N/A","N/A","N/A",0.557,145,0.0000000000003401,"0.20399999999999199","0.318",51074,"11","34.8665039999999",1,FALSE,"APIP","APIP"
470,"ILMN_1653432","HNRPDL","heterogeneous nuclear ribonucleoprotein D-like (HNRPDL), transcript variant 3, transcribed RNA.","ChrUn: 1.000000",11.573,"N/A","N/A","N/A",0.557,145,0.0000000000003517,"0.31900000000000001","2.5000000000000001E-2",9987,"4","82.422563999999497",1,FALSE,"HNRPDL","HNRPDL"
471,"ILMN_1717524","LIPT1","lipoyltransferase 1 (LIPT1), transcript variant 4, mRNA.","Chr2: 99.145252",7.227,"N/A","N/A","N/A",0.557,145,0.0000000000003519,"--","0.17",51601,"2","99.1452519999999",1,FALSE,"LIPT1","LIPT1"
473,"ILMN_1658746","LOC732402","similar to butyrate-induced transcript 1 (LOC732402), mRNA.","ChrUn: 1.000000",7.563,"N/A","N/A","N/A",0.557,145,0.000000000000363,"--","--",732402,NA,NA,1,FALSE,"LOC732402","LOC732402"
480,"ILMN_1810228","TTF2","transcription termination factor, RNA polymerase II (TTF2), mRNA.","Chr1: 117.446481",7.585,"N/A","N/A","N/A",0.555,145,0.000000000000412,"--","-0.117999999999998",8458,"1","117.44648100000001",1,FALSE,"TTF2","TTF2"
482,"ILMN_1753490","C10orf39","chromosome 10 open reading frame 39 (C10orf39), mRNA.","Chr10: 133.848096",9.816,"N/A","N/A","N/A",0.555,145,0.0000000000004269,"--","--",282973,"10","133.848096",1,TRUE,"C10ORF39","C10orf39"
483,"ILMN_1781791","PRRG1","proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1), mRNA.","ChrX: 37.201128",10.595,"N/A","N/A","N/A",0.555,145,0.0000000000004293,"--","--",5638,"X","37.2011279999995",1,FALSE,"PRRG1","PRRG1"
486,"ILMN_1700822","DPP3","dipeptidyl-peptidase 3 (DPP3), transcript variant 2, mRNA.","Chr11: 66.033312",7.354,"N/A","N/A","N/A",0.555,145,0.0000000000004428,"0.25700000000000001","1.4999999999999901E-2",10072,"11","66.033311999999498",1,FALSE,"DPP3","DPP3"
488,"ILMN_1713505","NPC1","Niemann-Pick disease, type C1 (NPC1), mRNA.","Chr18: 19.365864",10.896,"N/A","N/A","N/A",0.554,145,0.0000000000004726,"0.33400000000000002","0.46500000000000002",4864,"18","19.3658639999997",1,FALSE,"NPC1","NPC1"
489,"ILMN_1657796","STMN1","stathmin 1/oncoprotein 18 (STMN1), transcript variant 1, mRNA.","Chr1: 26.099478",10.575,"N/A","N/A","N/A",0.554,145,0.0000000000005039,"--","-0.499",3925,"1","26.099478000000001",1,FALSE,"STMN1","STMN1"
493,"ILMN_1755677","C14orf122","chromosome 14 open reading frame 122 (C14orf122), mRNA.","Chr14: 23.678030",7.745,"N/A","N/A","N/A",-0.553,145,0.0000000000005766,"--","--",51016,"14","23.67803",-1,TRUE,"C14ORF122","C14orf122"
497,"ILMN_1775008","NCAPD2","non-SMC condensin I complex, subunit D2 (NCAPD2), mRNA.","Chr12: 6.510846",8.057,"N/A","N/A","N/A",0.552,145,0.0000000000006044,"0.25700000000000001","-0.57499999999999196",9918,"12","6.5108459999999901",1,FALSE,"NCAPD2","NCAPD2"
499,"ILMN_1678165","LSM7","LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae) (LSM7), mRNA.","Chr19: 2.272794",10.659,"N/A","N/A","N/A",0.552,145,0.0000000000006241,"--","-0.152",51690,"19","2.2727940000000002",1,FALSE,"LSM7","LSM7"
502,"ILMN_1710170","PPAP2C","phosphatidic acid phosphatase type 2C (PPAP2C), transcript variant 1, mRNA.","Chr19: 0.232394",8.613,"N/A","N/A","N/A",0.551,145,0.0000000000006594,"0.32300000000000001","0.28199999999999198",8612,"19","0.23239399999999499",1,FALSE,"PPAP2C","PPAP2C"
503,"ILMN_1683698","CHMP2B","chromatin modifying protein 2B (CHMP2B), mRNA.","Chr3: 87.386944",10.484,"N/A","N/A","N/A",0.551,145,0.0000000000007054,"0.29599999999999199","0.238999999999994",25978,"3","87.386944",1,FALSE,"CHMP2B","CHMP2B"
504,"ILMN_1771139","FBXO31","F-box protein 31 (FBXO31), mRNA.","Chr16: 85.920600",11.15,"N/A","N/A","N/A",-0.551,145,0.000000000000711,"--","0.44400000000000001",79791,"16","85.920599999999496",-1,FALSE,"FBXO31","FBXO31"
